Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A Design Science Approach to Youth Care through Online Simulation Gaming","Frontiers in Gaming Simulation","","","","10.1007/978-3-319-04954-0_20","Kees J. M. van Haaster","2014","http://link.springer.com/chapter/10.1007/978-3-319-04954-0_20","Chapter"
"Bilingual Reading Experiences: What They Could Be and How to Design for Them","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22701-6_39","Clément PilliasPierre Cubaud","2015","http://link.springer.com/chapter/10.1007/978-3-319-22701-6_39","Chapter"
"A Sustainability Lifecycle Assessment of Products and Services for the Extended Enterprise Evolution","Product Lifecycle Management for Society","","","","10.1007/978-3-642-41501-2_11","Margherita PeruzziniMichele GermaniEugenia Marilungo","2013","http://link.springer.com/chapter/10.1007/978-3-642-41501-2_11","Chapter"
"Assembly Features Utilization to Support Production System Adaptation","Technological Innovation for Collective Awareness Systems","","","","10.1007/978-3-642-54734-8_10","Baha HasanMauro OnoriJan Wikander","2014","http://link.springer.com/chapter/10.1007/978-3-642-54734-8_10","Chapter"
"Secondary Developments Based on BIM Virtual Technology","Information Computing and Applications","","","","10.1007/978-3-642-53703-5_18","Siwen Bai","2013","http://link.springer.com/chapter/10.1007/978-3-642-53703-5_18","Chapter"
"Product Documentation Management Through REST-Based Web Service","Computational Intelligence and Decision Making","","","","10.1007/978-94-007-4722-7_17","Filipe RochaMaria Leonilde R. VarelaSílvio Carmo-Silva","2013","http://link.springer.com/chapter/10.1007/978-94-007-4722-7_17","Chapter"
"Analytical Target Cascading for Optimal Configuration of Production Service Systems","Proceedings of the 6th CIRP-Sponsored International Conference on Digital Enterprise Technology","","","","10.1007/978-3-642-10430-5_122","T. QuGeorge Q. HuangY. F. ZhangH. D. Yang","2010","http://link.springer.com/chapter/10.1007/978-3-642-10430-5_122","Chapter"
"E-portfolio Development Through Activity Theory in Action Research","Knowledge Management in Organizations","","","","10.1007/978-3-319-08618-7_30","Wardah Zainal AbidinLorna UdenRose Alinda Alias","2014","http://link.springer.com/chapter/10.1007/978-3-319-08618-7_30","Chapter"
"Children’s Interactions in an Asynchronous Video Mediated Communication Environment","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23774-4_18","Michail N. GiannakosKonstantinos ChorianopoulosPaul JohnsKori InkpenHonglu Du","2011","http://link.springer.com/chapter/10.1007/978-3-642-23774-4_18","Chapter"
"Learning Design Studio: Educational Practice as Design Inquiry of Learning","Scaling up Learning for Sustained Impact","","","","10.1007/978-3-642-40814-4_19","Yishay MorOrit Mogilevsky","2013","http://link.springer.com/chapter/10.1007/978-3-642-40814-4_19","Chapter"
"Towards Design Engineering of Ubiquitous Information Systems","Design Science Research in Information Systems. Advances in Theory and Practice","","","","10.1007/978-3-642-29863-9_16","Wolfgang MaassSabine Janzen","2012","http://link.springer.com/chapter/10.1007/978-3-642-29863-9_16","Chapter"
"Analysis of Requirements for Collaborative Scientific Experimentation Environments","Emerging Solutions for Future Manufacturing Systems","","","","10.1007/0-387-22829-2_26","Ersin C. KaletasHamideh AfsarmaneshL. O. Hertzberger","2005","http://link.springer.com/chapter/10.1007/0-387-22829-2_26","Chapter"
"Flexible Analysis of User Actions in Heterogeneous Distributed Learning Environments","Times of Convergence. Technologies Across Learning Contexts","","","","10.1007/978-3-540-87605-2_8","Lars BollenAdam GiemzaH. Ulrich Hoppe","2008","http://link.springer.com/chapter/10.1007/978-3-540-87605-2_8","Chapter"
"A Novel Collaborative Planning Approach for Digital Manufacturing","Proceedings of the 6th CIRP-Sponsored International Conference on Digital Enterprise Technology","","","","10.1007/978-3-642-10430-5_73","Lihui Wang","2010","http://link.springer.com/chapter/10.1007/978-3-642-10430-5_73","Chapter"
"Collaborative E-Engineering Environments to Support Integrated Product Development","Emerging Solutions for Future Manufacturing Systems","","","","10.1007/0-387-22829-2_28","Ricardo MejíaJoaquín AcaHoracio AhuettArturo Molina","2005","http://link.springer.com/chapter/10.1007/0-387-22829-2_28","Chapter"
"Virtual Reality Based GIS Analysis Platform","Neural Information Processing","","","","10.1007/978-3-319-26535-3_73","Weixi WangZhihan LvXiaoming LiWeiping XuBaoyun ZhangXiaolei Zhang","2015","http://link.springer.com/chapter/10.1007/978-3-319-26535-3_73","Chapter"
"Modeling and Simulation Tool for Sustainable MC Supply Chain Design and Assessment","Advances in Production Management Systems. Competitive Manufacturing for Innovative Products and Services","","","","10.1007/978-3-642-40352-1_43","Paolo PedrazzoliMarino AlgeAndrea BettoniLuca Canetta","2013","http://link.springer.com/chapter/10.1007/978-3-642-40352-1_43","Chapter"
"Survey on Collaborative AR for Multi-user in Urban Studies and Planning","Learning by Playing. Game-based Education System Design and Development","","","","10.1007/978-3-642-03364-3_53","Ajune Wanis IsmailMohd Shahrizal Sunar","2009","http://link.springer.com/chapter/10.1007/978-3-642-03364-3_53","Chapter"
"Living Labs in E-Learning, E-Learning in Living Labs and Living Labs for E-Learning","Third International Conference on Software, Services and Semantic Technologies S3T 2011","","","","10.1007/978-3-642-23163-6_21","Albena AntonovaKorneliya Todorova","2011","http://link.springer.com/chapter/10.1007/978-3-642-23163-6_21","Chapter"
"A Community-Driven Approach to Development of an Ontology-Based Application Management Framework","Semantic Technology","","","","10.1007/978-3-642-37996-3_21","Marut BuranarachYe Myat TheinThepchai Supnithi","2013","http://link.springer.com/chapter/10.1007/978-3-642-37996-3_21","Chapter"
"Anatomy of Knowledge Bases Used in Design Science Research","Design Science Research in Information Systems. Advances in Theory and Practice","","","","10.1007/978-3-642-29863-9_24","Oliver GaßNorbert KoppenhagenHarald BiegelAlexander MaedcheBenjamin Müller","2012","http://link.springer.com/chapter/10.1007/978-3-642-29863-9_24","Chapter"
"Service-Oriented Architecture for Designing of Physical Systems with Efficient Power Consumption","Information and Software Technologies","","","","10.1007/978-3-642-33308-8_23","Tomas BlazauskasTomas IesmantasRobertas Alzbutas","2012","http://link.springer.com/chapter/10.1007/978-3-642-33308-8_23","Chapter"
"Addressing Scalability Issues in Large-Scale Collaborative Virtual Environment","Advances in Computer Graphics","","","","10.1007/11784203_42","Qingping LinLiang ZhangNorman NeoIrma Kusuma","2006","http://link.springer.com/chapter/10.1007/11784203_42","Chapter"
"Interactive Collaborative Scene Assembly Using AR on Mobile Phones","Advances in Artificial Reality and Tele-Existence","","","","10.1007/11941354_104","Miroslav AndelAlexander PetrovskiAnders HenryssonMark Ollila","2006","http://link.springer.com/chapter/10.1007/11941354_104","Chapter"
"A Knowledge Based Collaborative Platform for the Design and Deployment of Manufacturing Systems","Product Lifecycle Management for Society","","","","10.1007/978-3-642-41501-2_27","George PintzosLoukas RentzosKonstantinos EfthymiouNikolaos PapakostasGeorge Chryssolouris","2013","http://link.springer.com/chapter/10.1007/978-3-642-41501-2_27","Chapter"
"A Cyber Security Multi Agency Collaboration for Rapid Response that Uses AGILE Methods on an Education Infrastructure","Information Security Education Across the Curriculum","","","","10.1007/978-3-319-18500-2_4","Erik MooreDan Likarish","2015","http://link.springer.com/chapter/10.1007/978-3-319-18500-2_4","Chapter"
"Exploring Features of a Full-Coverage Integrated Solution for Business Process Compliance","Advanced Information Systems Engineering Workshops","","","","10.1007/978-3-642-22056-2_24","Cristina CabanillasManuel ResinasAntonio Ruiz-Cortés","2011","http://link.springer.com/chapter/10.1007/978-3-642-22056-2_24","Chapter"
"The Resilience of Analog Tools in Creative Work Practices: A Case Study of LEGO Future Lab’s Team in Billund","Human-Computer Interaction. Theories, Methods, and Tools","","","","10.1007/978-3-319-07233-3_3","Nanna BorumEva Petersson BrooksSøren R. Frimodt-Møller","2014","http://link.springer.com/chapter/10.1007/978-3-319-07233-3_3","Chapter"
"How to Organize the Annotation Systems in Human-Computer Environment: Study, Classification and Observations","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22668-2_11","Anis KalboussiNizar OmheniOmar MazhoudAhmed Hadj Kacem","2015","http://link.springer.com/chapter/10.1007/978-3-319-22668-2_11","Chapter"
"Lessons Learned for Better Management of Master Geometry","Product Lifecycle Management for Society","","","","10.1007/978-3-642-41501-2_70","Tümay MartCan Cangelir","2013","http://link.springer.com/chapter/10.1007/978-3-642-41501-2_70","Chapter"
"A Novel Interface for Simulator Training: Describing and Presenting Manipulation Skill Through VR Annotations","Virtual Reality","","","","10.1007/978-3-540-73335-5_57","Mikko RissanenYoshihiro KurodaTomohiro KurodaHiroyuki Yoshihara","2007","http://link.springer.com/chapter/10.1007/978-3-540-73335-5_57","Chapter"
"Personal Ambient Intelligent Reminder for People with Cognitive Disabilities","Ambient Assisted Living and Home Care","","","","10.1007/978-3-642-35395-6_52","Leila S. ShaftiPablo Alfonso HayaManuel García-HerranzXavier Alamán","2012","http://link.springer.com/chapter/10.1007/978-3-642-35395-6_52","Chapter"
"Knowledge-Based New Product Development through Knowledge Transfer and Knowledge Innovation","Innovation through Knowledge Transfer","","","","10.1007/978-3-642-14594-0_31","Ming-Chang Lee","2010","http://link.springer.com/chapter/10.1007/978-3-642-14594-0_31","Chapter"
"The Six Facets of Serious Game Design: A Methodology Enhanced by Our Design Pattern Library","21st Century Learning for 21st Century Skills","","","","10.1007/978-3-642-33263-0_17","Bertrand MarneJohn WisdomBenjamin Huynh-Kim-BangJean-Marc Labat","2012","http://link.springer.com/chapter/10.1007/978-3-642-33263-0_17","Chapter"
"Verbal Communication of Story Facilitators in Multi-player Role-Playing Games","Interactive Storytelling","","","","10.1007/978-3-540-89454-4_31","Anders TychsenThea BrolundMichael Hitchens","2008","http://link.springer.com/chapter/10.1007/978-3-540-89454-4_31","Chapter"
"CREA: Defining Future Multiplatform Interaction on TV Shows through a User Experience Study","Digital Information and Communication Technology and Its Applications","","","","10.1007/978-3-642-21984-9_30","Marc PifarréEva VillegasDavid Fonseca","2011","http://link.springer.com/chapter/10.1007/978-3-642-21984-9_30","Chapter"
"FORE-Watch – The Clock That Tells You When to Use: Persuading Users to Align Their Energy Consumption with Green Power Availability","Ambient Intelligence","","","","10.1007/978-3-642-25167-2_19","Johann SchrammelCornelia GerdenitschAstrid WeissPatricia M. KlucknerManfred Tscheligi","2011","http://link.springer.com/chapter/10.1007/978-3-642-25167-2_19","Chapter"
"Robotic Interfaces Design","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_28","Angie L. Marin Mejia","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_28","Chapter"
"An Emotional Designed Based Hybrid MCDM Framework for the Next Generation Embedded System Configurations","Advances in Intelligent Decision Technologies","","","","10.1007/978-3-642-14616-9_66","Chi-Yo HuangHsiang-Chun LinGwo-Hshiung Tzeng","2010","http://link.springer.com/chapter/10.1007/978-3-642-14616-9_66","Chapter"
"Prototyping the Self-Authored Video Interview: Challenges and Opportunities","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22668-2_13","Stephen SnowMarkus RittenbruchMargot Brereton","2015","http://link.springer.com/chapter/10.1007/978-3-319-22668-2_13","Chapter"
"A Wireless Sensor Network for Assisted Living at Home of Elderly People","Bioinspired Applications in Artificial and Natural Computation","","","","10.1007/978-3-642-02267-8_8","Francisco Fernández-LuqueJuan ZapataRamón RuizEmilio Iborra","2009","http://link.springer.com/chapter/10.1007/978-3-642-02267-8_8","Chapter"
"Building a Virtual World for Team Work Improvement","Frontiers in Gaming Simulation","","","","10.1007/978-3-319-04954-0_8","Heide LukoschBas van NulandTheo van RuijvenLinda van VeenAlexander Verbraeck","2014","http://link.springer.com/chapter/10.1007/978-3-319-04954-0_8","Chapter"
"They Are Looking... Why Not Interacting? Understanding Interaction around the Public Display of Community Sourced Videos","Ubiquitous Computing and Ambient Intelligence. Personalisation and User Adapted Services","","","","10.1007/978-3-319-13102-3_28","João CasalRui José","2014","http://link.springer.com/chapter/10.1007/978-3-319-13102-3_28","Chapter"
"Serious Games for Cognitive Training in Ambient Assisted Living Environments – A Technology Acceptance Perspective","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22701-6_34","Jan WittlandPhilipp BraunerMartina Ziefle","2015","http://link.springer.com/chapter/10.1007/978-3-319-22701-6_34","Chapter"
"Developing and Validating Personas in e-Commerce: A Heuristic Approach","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_56","Volker ThomaBryn Williams","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_56","Chapter"
"An Environment to Support Collaborative Learning by Modding","Scaling up Learning for Sustained Impact","","","","10.1007/978-3-642-40814-4_10","Sébastien GeorgeÉlise LavouéBaptiste Monterrat","2013","http://link.springer.com/chapter/10.1007/978-3-642-40814-4_10","Chapter"
"User Experience Research in the Semiconductor Factory: A Contradiction?","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23768-3_12","Marianna ObristWolfgang ReitbergerDaniela WurhoferFlorian FörsterManfred Tscheligi","2011","http://link.springer.com/chapter/10.1007/978-3-642-23768-3_12","Chapter"
"Smart Built Environments and Independent Living: A Public Health Perspective","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_24","Blaine ReederGeorge DemirisHilaire J. Thompson","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_24","Chapter"
"Scripting Interactive Art Installations in Public Spaces","Human-Computer Interaction. Theories, Methods, and Tools","","","","10.1007/978-3-319-07233-3_15","Yu ZhangJoep FrensMathias FunkJun HuMatthias Rauterberg","2014","http://link.springer.com/chapter/10.1007/978-3-319-07233-3_15","Chapter"
"Modelling a Sustainable Cooperative Healthcare: An Interoperability-Driven Approach","On the Move to Meaningful Internet Systems: OTM 2013 Workshops","","","","10.1007/978-3-642-41033-8_32","Ovidiu NoranHervé Panetto","2013","http://link.springer.com/chapter/10.1007/978-3-642-41033-8_32","Chapter"
"Innovational Research on College Graduate Employment Management Based on Information Technology","Advances in Computer Science, Environment, Ecoinformatics, and Education","","","","10.1007/978-3-642-23339-5_98","ShengBo ShiHeXin Lv","2011","http://link.springer.com/chapter/10.1007/978-3-642-23339-5_98","Chapter"
"Exploiting Classical Bibliometrics of CSCW: Classification, Evaluation, Limitations, and the Odds of Semantic Analytics","Human Factors in Computing and Informatics","","","","10.1007/978-3-642-39062-3_9","António CorreiaBenjamim FonsecaHugo Paredes","2013","http://link.springer.com/chapter/10.1007/978-3-642-39062-3_9","Chapter"
"Evaluating Ubiquitous Systems with Users (Workshop Summary)","Constructing Ambient Intelligence","","","","10.1007/978-3-540-85379-4_8","Christian KrayLars Bo LarsenPatrick OlivierMargit BiemansArthur van BunningenMirko FetterTim JayVassilis-Javed KhanGerhard LeitnerIngrid MulderJörg MüllerThomas PlötzIrene Lopez de Vallejo","2008","http://link.springer.com/chapter/10.1007/978-3-540-85379-4_8","Chapter"
"Yasmine’s Adventures: An Interactive Urban Experience Exploring the Sociocultural Potential of Digital Entertainment","Entertainment Computing - ICEC 2015","","","","10.1007/978-3-319-24589-8_26","Valentina NisiMara DionisioJulian HannaLuis FerreiraNuno Nunes","2015","http://link.springer.com/chapter/10.1007/978-3-319-24589-8_26","Chapter"
"Designing ABA-Based Software for Low-Functioning Autistic Children","Advances in New Technologies, Interactive Interfaces and Communicability","","","","10.1007/978-3-642-34010-9_22","Silvia ArtoniMaria Claudia BuzziMarina BuzziFabio CeccarelliClaudia FeniliBeatrice RapisardaMaurizio Tesconi","2012","http://link.springer.com/chapter/10.1007/978-3-642-34010-9_22","Chapter"
"Supporting Aphasics for Capturing, Organizing and Sharing Personal Experiences","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_99","Abdullah Al Mahmud","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_99","Chapter"
"Patient Centric Ontology for Telehealth Domain","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_20","Daniel Bjerring JørgensenKasper HallenborgYves Demazeau","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_20","Chapter"
"The Green Vistas of Sustainable Innovation in the IT Domain","Governance and Sustainability in Information Systems. Managing the Transfer and Diffusion of IT","","","","10.1007/978-3-642-24148-2_22","Wietske van OschMichel Avital","2011","http://link.springer.com/chapter/10.1007/978-3-642-24148-2_22","Chapter"
"P-III: A Player-Centered, Iterative, Interdisciplinary and Integrated Framework for Serious Game Design and Development","Serious Games: The Challenge","","","","10.1007/978-3-642-33814-4_14","Vero Vanden AbeeleBob De SchutterLuc GeurtsStef DesmetJeroen WautersJelle HussonLieven Van den AudenaerenFrederik Van BroeckhovenJan-Henk AnnemaDavid Geerts","2012","http://link.springer.com/chapter/10.1007/978-3-642-33814-4_14","Chapter"
"Tracking Outdoor Sports – User Experience Perspective","Ambient Intelligence","","","","10.1007/978-3-540-89617-3_13","Aino AhtinenMinna IsomursuYkä HuhtalaJussi KaasinenJukka SalminenJonna Häkkilä","2008","http://link.springer.com/chapter/10.1007/978-3-540-89617-3_13","Chapter"
"FeetUp: A Playful Accessory to Practice Social Skills through Free-Play Experiences","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23765-2_3","Andrea RosalesErnesto ArroyoJosep Blat","2011","http://link.springer.com/chapter/10.1007/978-3-642-23765-2_3","Chapter"
"Experiencing User-Centered Design (UCD) Practice (Case Study: Interactive Route Navigation Map of Bangkok Underground and Sky Train)","Human-Computer Interaction","","","","10.1007/978-3-642-15231-3_8","Waralak Vongdoiwang Siricharoen","2010","http://link.springer.com/chapter/10.1007/978-3-642-15231-3_8","Chapter"
"Ambient Persuasive Technology Needs Little Cognitive Effort: The Differential Effects of Cognitive Load on Lighting Feedback versus Factual Feedback","Persuasive Technology","","","","10.1007/978-3-642-13226-1_14","Jaap HamCees Midden","2010","http://link.springer.com/chapter/10.1007/978-3-642-13226-1_14","Chapter"
"Utilizing Embedded Semantics for User-Driven Design of Pervasive Environments","Metadata and Semantic Research","","","","10.1007/978-3-642-16552-8_7","Ahmet SoyluFelix MödritscherPatrick De Causmaecker","2010","http://link.springer.com/chapter/10.1007/978-3-642-16552-8_7","Chapter"
"The Chawton House Project: Co-Designing Situated UbiComp","ICCS 2007","","","","10.1007/978-1-84628-992-7_24","John HalloranEva Hornecker","2007","http://link.springer.com/chapter/10.1007/978-1-84628-992-7_24","Chapter"
"Visualizations at First Sight: Do Insights Require Training?","HCI and Usability for Education and Work","","","","10.1007/978-3-540-89350-9_19","Michael SmucEva MayrTim LammarschAlessio BertoneWolfgang AignerHanna RiskuSilvia Miksch","2008","http://link.springer.com/chapter/10.1007/978-3-540-89350-9_19","Chapter"
"Using Photo Diaries to Elicit User Requirements from Older Adults: A Case Study on Mobility Barriers","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22701-6_11","David SwallowHelen PetrieChristopher PowerAlistair D. N. Edwards","2015","http://link.springer.com/chapter/10.1007/978-3-319-22701-6_11","Chapter"
"An Appraisal-Based Approach to the Stigma of Walker-Use","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-20892-3_25","Andrew McNeillLynne Coventry","2015","http://link.springer.com/chapter/10.1007/978-3-319-20892-3_25","Chapter"
"Self-regulated Learners and Collaboration: How Innovative Tools Can Address the Motivation to Learn at the Workplace?","Towards Ubiquitous Learning","","","","10.1007/978-3-642-23985-4_47","Teresa Holocher-ErtlClaudia Magdalena FabianMelody SiadatyJelena JovanovićKai PataDragan Gasevic","2011","http://link.springer.com/chapter/10.1007/978-3-642-23985-4_47","Chapter"
"How to Get a Good Job and Improve Your Career – With a PLE","2nd International Workshop on Evidence-based Technology Enhanced Learning","","","","10.1007/978-3-319-00554-6_13","Luigi Romano","2013","http://link.springer.com/chapter/10.1007/978-3-319-00554-6_13","Chapter"
"Advances in MASELTOV – Serious Games in a Mobile Ecology of Services for Social Inclusion and Empowerment of Recent Immigrants","Advances in Computer Entertainment","","","","10.1007/978-3-319-03161-3_33","Lucas PalettaIan DunwellMark GavedJan BobethSofoklis EfremidisPatrick LuleyAgnes Kukulska-HulmeSara de FreitasPetros LamerasStephanie Deutsch","2013","http://link.springer.com/chapter/10.1007/978-3-319-03161-3_33","Chapter"
"From Paper to PDA: Design and Evaluation of a Clinical Ward Instruction on a Mobile Device","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_72","Anne Marie KanstrupJan Stage","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_72","Chapter"
"Motion-Based Games for Parkinson’s Disease Patients","Entertainment Computing – ICEC 2011","","","","10.1007/978-3-642-24500-8_6","Oliver AssadRobert HermannDamian LillaBjörn MelliesRonald MeyerLiron ShevachSandra SiegelMelanie SpringerSaranat TiemkeoJens VogesJan WieferichMarc HerrlichMarkus KrauseRainer Malaka","2011","http://link.springer.com/chapter/10.1007/978-3-642-24500-8_6","Chapter"
"Accessibility in Serious Games for Adults Aging with Disability","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_6","Keiko Gomez-GurleyAnne Collins McLaughlinMaribeth Gandy ColemanJason C. Allaire","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_6","Chapter"
"A Holistic Survey of IT Governance in Thai Universities through IT Executive Perspectives","Informatics Engineering and Information Science","","","","10.1007/978-3-642-25453-6_38","Kallaya JairakPrasong Praneetpolgrang","2011","http://link.springer.com/chapter/10.1007/978-3-642-25453-6_38","Chapter"
"kommTUi – A Design Process for a Tangible Communication Technology with Seniors","Human Factors in Computing and Informatics","","","","10.1007/978-3-642-39062-3_42","Lisa EhrenstrasserWolfgang Spreicer","2013","http://link.springer.com/chapter/10.1007/978-3-642-39062-3_42","Chapter"
"Structure Analysis of Logistics and Transport Information Platform Based on GPS/GIS","Emerging Computation and Information teChnologies for Education","","","","10.1007/978-3-642-28466-3_21","Yuan Shiyu","2012","http://link.springer.com/chapter/10.1007/978-3-642-28466-3_21","Chapter"
"Migratory Movements of Homo Faber: Mapping Fab Labs in Latin America","Computer-Aided Architectural Design Futures. The Next City - New Technologies and the Future of the Built Environment","","","","10.1007/978-3-662-47386-3_22","David M. SperlingPablo C. HerreraRodrigo Scheeren","2015","http://link.springer.com/chapter/10.1007/978-3-662-47386-3_22","Chapter"
"Informal Carer Role in the Personalisation of Assistive Solutions Connected to Aspirations of People with Dementia","Ambient Assisted Living and Daily Activities","","","","10.1007/978-3-319-13105-4_35","Maria Laura De FilippisMichael P. CravenTom Dening","2014","http://link.springer.com/chapter/10.1007/978-3-319-13105-4_35","Chapter"
"A Model and Environment for Improving Multimedia Intensive Reading Practices","Active Media Technology","","","","10.1007/978-3-642-04875-3_26","Thomas BottiniPierre Morizet-MahoudeauxBruno Bachimont","2009","http://link.springer.com/chapter/10.1007/978-3-642-04875-3_26","Chapter"
"Market Optimization of a Cluster of DG-RES, Micro-CHP, Heat Pumps and Energy Storage within Network Constraints: The PowerMatching City Field Test","Energy-Efficient Computing and Networking","","","","10.1007/978-3-642-19322-4_22","René KamphuisBart RoossienFrits BliekAlbert van de NoortJorgen van de VeldenJohan de WitMarcel Eijgelaar","2011","http://link.springer.com/chapter/10.1007/978-3-642-19322-4_22","Chapter"
"Assisting Lifestyles: “Laughing, Living and Learning”","Human Factors in Computing and Informatics","","","","10.1007/978-3-642-39062-3_44","Boris MarkovicÖzge Subasi","2013","http://link.springer.com/chapter/10.1007/978-3-642-39062-3_44","Chapter"
"Characteristics of Elderly User Behavior on Mobile Multi-touch Devices","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40498-6_25","Susumu HaradaDaisuke SatoHironobu TakagiChieko Asakawa","2013","http://link.springer.com/chapter/10.1007/978-3-642-40498-6_25","Chapter"
"An Integrated Environment for Testing and Assessing the Usability of Information Appliances Using Digital and Physical Mock-Ups","Virtual Reality","","","","10.1007/978-3-540-73335-5_52","Satoshi KanaiSoh HoriuchiYukiaki KikutaAkihiko YokoyamaYoshiyuki Shiroma","2007","http://link.springer.com/chapter/10.1007/978-3-540-73335-5_52","Chapter"
"Applied Imagination - Designing Innovative Knowledge Transfer Approaches","Innovation through Knowledge Transfer","","","","10.1007/978-3-642-14594-0_22","Leon CruickshankAlison MatherMartyn Evans","2010","http://link.springer.com/chapter/10.1007/978-3-642-14594-0_22","Chapter"
"A Multi-Grounded Design Research Process","Global Perspectives on Design Science Research","","","","10.1007/978-3-642-13335-0_4","Göran GoldkuhlMikael Lind","2010","http://link.springer.com/chapter/10.1007/978-3-642-13335-0_4","Chapter"
"Presence, Routines, and Technology Discrepancy – Information Exchange between Parents and Preschool Teachers","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03655-2_89","Stina Nylander","2009","http://link.springer.com/chapter/10.1007/978-3-642-03655-2_89","Chapter"
"Who’s That Girl? Handheld Augmented Reality for Printed Photo Books","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23765-2_10","Niels HenzeSusanne Boll","2011","http://link.springer.com/chapter/10.1007/978-3-642-23765-2_10","Chapter"
"Semantically Enhanced Interactions between Heterogeneous Data Life-Cycles","Metadata and Semantics Research","","","","10.1007/978-3-319-03437-9_28","Basil EllChristoph SchindlerMarc Rittberger","2013","http://link.springer.com/chapter/10.1007/978-3-319-03437-9_28","Chapter"
"A Mobile Course Management System: Case Study","Convergence and Hybrid Information Technology","","","","10.1007/978-3-642-32692-9_47","Yasemin KocOnur CikrikciliAhmet YucelHong-In ChengY. Batu Salman","2012","http://link.springer.com/chapter/10.1007/978-3-642-32692-9_47","Chapter"
"Usability Cost-Benefit Analysis: How Usability Became a Curse Word?","Human-Computer Interaction – INTERACT 2007","","","","10.1007/978-3-540-74800-7_47","Mikko RajanenNetta Iivari","2007","http://link.springer.com/chapter/10.1007/978-3-540-74800-7_47","Chapter"
"Factors Affecting the Development of e-Government in Saudi Arabia","Advancing Democracy, Government and Governance","","","","10.1007/978-3-642-32701-8_3","Emmanuel NyakwendeAli Al Mazari","2012","http://link.springer.com/chapter/10.1007/978-3-642-32701-8_3","Chapter"
"EmbodiNet: Enriching Distributed Musical Collaboration Through Embodied Interactions","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22668-2_1","Dalia El-ShimyJeremy R. Cooperstock","2015","http://link.springer.com/chapter/10.1007/978-3-319-22668-2_1","Chapter"
"Using Semantic Techniques to Improve Service Composition by End Users","Web Engineering","","","","10.1007/978-3-319-08245-5_52","Giuseppe Desolda","2014","http://link.springer.com/chapter/10.1007/978-3-319-08245-5_52","Chapter"
"Biorefinery Virtual Lab-Integrating E-learning Techniques and Theoretical Learning","International Joint Conference CISIS’12-ICEUTE´12-SOCO´12 Special Sessions","","","","10.1007/978-3-642-33018-6_33","M. D. Redel-MacíasS. PinziA. J. Cubero-AtienzaM. P. DoradoM. P. Martínez-Jiménez","2013","http://link.springer.com/chapter/10.1007/978-3-642-33018-6_33","Chapter"
"Future Delta Motivating Climate Change Action Grounded in Place","Entertainment Computing – ICEC 2011","","","","10.1007/978-3-642-24500-8_24","Aleksandra DulicOlaf SchrothMaggie ShirleyStephen Sheppard","2011","http://link.springer.com/chapter/10.1007/978-3-642-24500-8_24","Chapter"
"A Dashboard to Regulate Project-Based Learning","21st Century Learning for 21st Century Skills","","","","10.1007/978-3-642-33263-0_20","Christine MichelElise LavouéLaurent Pietrac","2012","http://link.springer.com/chapter/10.1007/978-3-642-33263-0_20","Chapter"
"Using Virtual Learners’ Behaviours to Help the Development of Educational Business Games","Innovative Approaches for Learning and Knowledge Sharing","","","","10.1007/11876663_23","Nicolas ManinSébastien GeorgePatrick Prévot","2006","http://link.springer.com/chapter/10.1007/11876663_23","Chapter"
