Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"“A great and troubling beauty”: cognitive speculation and ubiquitous computing","Personal and Ubiquitous Computing","","18","4","10.1007/s00779-013-0677-8","Jeffrey BardzellShaowen Bardzell","2014","http://link.springer.com/article/10.1007/s00779-013-0677-8","Article"
"Design-Through-Production Formulations","Nexus Network Journal","","14","3","10.1007/s00004-012-0128-2","Kevin R. Klinger","2012","http://link.springer.com/article/10.1007/s00004-012-0128-2","Article"
"Development of Internet-based system for multi-axis surface manufacturing","The International Journal of Advanced Manufacturing Technology","","40","9 - 10","10.1007/s00170-008-1403-y","Chen-Hua SheChun-Cheng Chang","2009","http://link.springer.com/article/10.1007/s00170-008-1403-y","Article"
"Interfacing product views through a mixed shape representation. Part 1: Data structures and operators","International Journal on Interactive Design and Manufacturing (IJIDeM)","","2","2","10.1007/s12008-008-0037-5","O. HamriJ.-C. LéonF. GianniniB. FalcidienoA. PoulatL. Fine","2008","http://link.springer.com/article/10.1007/s12008-008-0037-5","Article"
"An information-integrated framework to support e-Manufacturing","The International Journal of Advanced Manufacturing Technology","","32","5 - 6","10.1007/s00170-005-0362-9","L. D. Wang","2007","http://link.springer.com/article/10.1007/s00170-005-0362-9","Article"
"Recording augmented reality experiences to capture design reviews","International Journal on Interactive Design and Manufacturing (IJIDeM)","","3","3","10.1007/s12008-009-0074-8","Jouke VerlindenImre HorváthTek-Jin Nam","2009","http://link.springer.com/article/10.1007/s12008-009-0074-8","Article"
"A review of mass customization across marketing, engineering and distribution domains toward development of a process framework","Research in Engineering Design","","25","1","10.1007/s00163-013-0162-4","Scott M. FergusonAndrew T. OlewnikPhil Cormier","2014","http://link.springer.com/article/10.1007/s00163-013-0162-4","Article"
"Fostering the Development of Chemistry Teacher Candidates: A Bioecological Approach","Canadian Journal of Science, Mathematics and Technology Education","","12","1","10.1080/14926156.2012.649049","Brian LewthwaiteRick Wiebe","2012","http://link.springer.com/article/10.1080/14926156.2012.649049","Article"
"Variation in the initial assessment and investigation for ovarian cancer in symptomatic women: a systematic review of international guidelines","BMC Cancer","","19","1","10.1186/s12885-019-6211-2","Garth FunstonMarije Van MelleMarie-Louise Ladegaard BaunHenry JensenCharles HelsperJon EmeryEmma J. CrosbieMatthew ThompsonWillie HamiltonFiona M. Walter","2019","http://link.springer.com/article/10.1186/s12885-019-6211-2","Article"
"Outcome reporting in neonates experiencing withdrawal following opioid exposure in pregnancy: a systematic review","Trials","","21","1","10.1186/s13063-020-4183-9","Flora ShanSonya MacVicarKarel AllegaertMartin OffringaLauren M. JanssonSarah SimpsonWendy MoulsdaleLauren E. Kelly","2020","http://link.springer.com/article/10.1186/s13063-020-4183-9","Article"
"Salt intake, blood pressure, and socioeconomic disparities among government employees in Sri Lanka: a cross-sectional study","Journal of Public Health Policy","","38","3","10.1057/s41271-017-0073-0","Anuji Upekshika GamageRohini De Alwis SeneviratneFahad S. Hanna","2017","http://link.springer.com/article/10.1057/s41271-017-0073-0","Article"
"Innovative integration techniques between Virtual Reality systems and CAx tools","The International Journal of Advanced Manufacturing Technology","","38","11 - 12","10.1007/s00170-007-1160-3","L. BarbieriF. BrunoF. CarusoM. Muzzupappa","2008","http://link.springer.com/article/10.1007/s00170-007-1160-3","Article"
"Traditional Water Resource Management and Water Quality in Rural Tanzania","Human Ecology","","39","1","10.1007/s10745-011-9376-0","Ayron M. StrauchAstier M. Almedom","2011","http://link.springer.com/article/10.1007/s10745-011-9376-0","Article"
"Aids to management of headache disorders in primary care (2nd edition)","The Journal of Headache and Pain","","20","1","10.1186/s10194-018-0899-2","T. J. SteinerR. JensenZ. KatsaravaM. LindeE. A. MacGregorV. OsipovaK. PaemeleireJ. OlesenM. PetersP. Martelletti","2019","http://link.springer.com/article/10.1186/s10194-018-0899-2","Article"
"Cross-Comparison of Climate Change Adaptation Strategies Across Large River Basins in Europe, Africa and Asia","Water Resources Management","","24","14","10.1007/s11269-010-9650-8","Valentina KrysanovaChris DickensJos TimmermanConsuelo Varela-OrtegaMaja SchlüterKoen RoestPatrick HuntjensFons JaspersHendrik BuiteveldEdinson MorenoJavier de Pedraza CarreraRomana SlámováMarta MartínkováIrene BlancoPaloma EsteveKate Pringle","2010","http://link.springer.com/article/10.1007/s11269-010-9650-8","Article"
"Integrated analysis of risks of coastal flooding and cliff erosion under scenarios of long term change","Climatic Change","","95","1 - 2","10.1007/s10584-008-9532-8","R. J. DawsonM. E. DicksonR. J. NichollsJ. W. HallM. J. A. WalkdenP. K. StansbyM. MokrechJ. RichardsJ. ZhouJ. MilliganA. JordanS. PearsonJ. ReesP. D. BatesS. KoukoulasA. R. Watkinson","2009","http://link.springer.com/article/10.1007/s10584-008-9532-8","Article"
"Employing a socio-ecological systems approach to engage harmful algal bloom stakeholders","Aquatic Ecology","","50","3","10.1007/s10452-015-9562-z","Elizabeth R. Van DolahMichael PaolissoKevin SellnerAllen Place","2016","http://link.springer.com/article/10.1007/s10452-015-9562-z","Article"
"EPMA World Congress: Traditional Forum in Predictive, Preventive and Personalised Medicine for Multi-Professional Consideration and Consolidation","EPMA Journal","","8","1","10.1007/s13167-017-0108-4","","2017","http://link.springer.com/article/10.1007/s13167-017-0108-4","Article"
"Sozio-Informatik","Informatik-Spektrum","","34","2","10.1007/s00287-011-0518-y","Markus RohdeVolker Wulf","2011","http://link.springer.com/article/10.1007/s00287-011-0518-y","Article"
"Eliciting user requirements using Appreciative inquiry","Empirical Software Engineering","","16","6","10.1007/s10664-011-9156-x","Carol K. GonzalesGondy Leroy","2011","http://link.springer.com/article/10.1007/s10664-011-9156-x","Article"
"Towards integrated disaster risk management: case studies and trends from Asia","Natural Hazards","","44","2","10.1007/s11069-007-9152-z","Aniello AmendolaJoanne Linnerooth-BayerNorio OkadaPeijun Shi","2008","http://link.springer.com/article/10.1007/s11069-007-9152-z","Article"
"An insight on drivers of land use change at regional scale","Chinese Geographical Science","","16","2","10.1007/s11769-006-0014-5","Jing-an ShaoChao-fu WeiDe-ti Xie","2006","http://link.springer.com/article/10.1007/s11769-006-0014-5","Article"
"Ethics and Nanopharmacy: Value Sensitive Design of New Drugs","NanoEthics","","5","3","10.1007/s11569-011-0135-x","Job TimmermansYinghuan ZhaoJeroen van den Hoven","2011","http://link.springer.com/article/10.1007/s11569-011-0135-x","Article"
"Editorial: Cross-Sector Social Interactions","Journal of Business Ethics","","94","1","10.1007/s10551-011-0799-8","Maria May SeitanidiAdam Lindgreen","2010","http://link.springer.com/article/10.1007/s10551-011-0799-8","Article"
"Touch and hand gesture-based interactions for directly manipulating 3D virtual objects in mobile augmented reality","Multimedia Tools and Applications","","75","23","10.1007/s11042-016-3355-9","Minseok KimJae Yeol Lee","2016","http://link.springer.com/article/10.1007/s11042-016-3355-9","Article"
"Co-producing archival research with communication, reflexivity and friendship: crossing the three-wire bridge","Archival Science","","17","4","10.1007/s10502-017-9279-y","Belinda Battley","2017","http://link.springer.com/article/10.1007/s10502-017-9279-y","Article"
"Guidelines to design models assessing agricultural sustainability, based upon feedbacks from the DEXi decision support system","Agronomy for Sustainable Development","","35","4","10.1007/s13593-015-0315-0","Damien CraheixJacques-Eric BergezFrédérique AngevinChristian BockstallerMarko BohanecBruno ColombThierry DoréGabriele FortinoLaurence GuichardElise PelzerAntoine MésseanRaymond ReauWalid Sadok","2015","http://link.springer.com/article/10.1007/s13593-015-0315-0","Article"
"A Study of Ethical Decision Making 
by Physicians and Nurses in Hospitals","Journal of Business Ethics","","90","3","10.1007/s10551-009-0049-5","Satish P. Deshpande","2009","http://link.springer.com/article/10.1007/s10551-009-0049-5","Article"
"Connecting Society and Policymakers? Conceptualizing and Measuring the Capacity of Civil Society Organizations to Act as Transmission Belts","VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations","","29","6","10.1007/s11266-018-00051-x","Adrià Albareda","2018","http://link.springer.com/article/10.1007/s11266-018-00051-x","Article"
"Design and Technologies for Understanding Older Adults Social Interactions in Retirement Communities","International Journal of Social Robotics","","5","4","10.1007/s12369-013-0219-6","Claudia B. RebolaGbolabo OgunmakinPatricio A. Vela","2013","http://link.springer.com/article/10.1007/s12369-013-0219-6","Article"
"User-centered empathy design: a prototype of school-age children learning aids system","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-1047-1","Hung-Chang YuC.-J. ChouDing-Bang LuhMing-Hsuan Hsieh","2018","http://link.springer.com/article/10.1007/s12652-018-1047-1","Article"
"A Social Contract Account for CSR as an Extended Model of Corporate Governance (II): Compliance, Reputation and Reciprocity","Journal of Business Ethics","","75","1","10.1007/s10551-006-9239-6","Lorenzo Sacconi","2007","http://link.springer.com/article/10.1007/s10551-006-9239-6","Article"
"Innovations, Stakeholders & Entrepreneurship","Journal of Business Ethics","","74","3","10.1007/s10551-006-9234-y","Nicholas DewSaras D. Sarasvathy","2007","http://link.springer.com/article/10.1007/s10551-006-9234-y","Article"
"A proposal for a comprehensive approach to infections across the surgical pathway","World Journal of Emergency Surgery","","15","1","10.1186/s13017-020-00295-3","Massimo SartelliLeonardo PaganiStefania IannazzoMaria Luisa MoroPierluigi VialeAngelo PanLuca AnsaloniFederico CoccoliniMarcello Mario D’ErricoIris AgreiterGiorgio Amadio NespolaFrancesco BarchiesiValeria BenigniRaffaella BinazziStefano CappaneraAlessandro Chiodera","2020","http://link.springer.com/article/10.1186/s13017-020-00295-3","Article"
"Supporting public decision making in policy deliberations: an ontological approach","Operational Research","","11","3","10.1007/s12351-010-0081-3","Panagiotis PanagiotopoulosGeorge GionisJohn PsarrasDimitris Askounis","2011","http://link.springer.com/article/10.1007/s12351-010-0081-3","Article"
"An Adverse Event Reporting and Learning System for Water Sector Based on an Extension of the Eindhoven Classification Model","Water Resources Management","","29","14","10.1007/s11269-015-1075-y","Henrique VicenteFábio BorralhoCatarina CoutoGuida GomesVictor AlvesJosé Neves","2015","http://link.springer.com/article/10.1007/s11269-015-1075-y","Article"
"Improving occupant-related features in building performance simulation tools","Building Simulation","","11","4","10.1007/s12273-018-0443-y","Mohamed M. OufWilliam O’BrienH. Burak Gunay","2018","http://link.springer.com/article/10.1007/s12273-018-0443-y","Article"
"Citizens’ perception of the resilience of Australian cities","Sustainability Science","","12","3","10.1007/s11625-017-0429-1","Fabio BoschettiClaire GaffierMagnus MogliaIain WalkeJennifer Price","2017","http://link.springer.com/article/10.1007/s11625-017-0429-1","Article"
"Information and communication technologies (ICT) for access to quality education in the global south: A case study of Sri Lanka","Education and Information Technologies","","25","4","10.1007/s10639-019-10069-3","Cher Ping LimSungsup RaBrian ChinTianchong Wang","2020","http://link.springer.com/article/10.1007/s10639-019-10069-3","Article"
"What evidence exists for the impact of Baltic Sea ecosystems on human health and well-being? A systematic map protocol","Environmental Evidence","","9","1","10.1186/s13750-020-00189-6","Joanna StorieMonika SuškevičsMart KülvikVirpi LehtorantaSuvi VikströmSimo RiikonenHarri KuosaKristin KuhnSoile Oinonen","2020","http://link.springer.com/article/10.1186/s13750-020-00189-6","Article"
"Multi-criteria Decision Analysis: A Strategic Planning Tool for Water Loss Management","Water Resources Management","","25","14","10.1007/s11269-011-9896-9","Harrison E. MutikangaSaroj K. SharmaKalanithy Vairavamoorthy","2011","http://link.springer.com/article/10.1007/s11269-011-9896-9","Article"
"A Humanistic Narrative for Responsible Management Learning: An Ontological Perspective","Journal of Business Ethics","","162","4","10.1007/s10551-020-04426-3","Michael Pirson","2020","http://link.springer.com/article/10.1007/s10551-020-04426-3","Article"
"Using multispectral landsat and sentinel-2 satellite data to investigate vegetation change at Mount St. Helens since the great volcanic eruption in 1980","Journal of Mountain Science","","15","9","10.1007/s11629-018-4869-6","Katharina TeltscherFabian Ewald Fassnacht","2018","http://link.springer.com/article/10.1007/s11629-018-4869-6","Article"
"Mobile learning in the field of Architecture and Building Construction. A case study analysis","International Journal of Educational Technology in Higher Education","","11","1","10.7238/rusc.v11i1.1844","Ernest Redondo DomínguezDavid Fonseca EscuderoAlbert Sánchez RieraIsidro Navarro Delgado","2014","http://link.springer.com/article/10.7238/rusc.v11i1.1844","Article"
"Decentralized multi-level uncapacitated lot-sizing by automated negotiation","4OR","","8","2","10.1007/s10288-009-0104-1","Jörg Homberger","2010","http://link.springer.com/article/10.1007/s10288-009-0104-1","Article"
"The resource access authorization route problem in a collaborative manufacturing system","Journal of Intelligent Manufacturing","","25","3","10.1007/s10845-012-0690-1","Qiang LiuXinhui ZhangXindu ChenLei Wang","2014","http://link.springer.com/article/10.1007/s10845-012-0690-1","Article"
"Study on Brain Electromyography Rehabilitation System Based on Data Fusion and Virtual Rehabilitation Simulation","Journal of Medical Systems","","43","2","10.1007/s10916-018-1142-z","Shuxia LiJuncheng Yang","2019","http://link.springer.com/article/10.1007/s10916-018-1142-z","Article"
"Opening new dimensions for e-Tourism","Virtual Reality","","11","2 - 3","10.1007/s10055-006-0057-z","Helmut BergerMichael DittenbachDieter MerklAnton BogdanovychSimeon SimoffCarles Sierra","2007","http://link.springer.com/article/10.1007/s10055-006-0057-z","Article"
"Quantifying Ecological Integrity of Terrestrial Systems to Inform Management of Multiple-Use Public Lands in the United States","Environmental Management","","64","1","10.1007/s00267-019-01163-w","Sarah K. CarterErica FleishmanIan I. F. LeinwandCurtis H. FlatherNatasha B. CarrFrank A. FogartyMatthias LeuBarry R. NoonMartha E. WohlfeilDavid J. A. Wood","2019","http://link.springer.com/article/10.1007/s00267-019-01163-w","Article"
"Privacy preserving existence recognition and construction of hypertree agent organization","Autonomous Agents and Multi-Agent Systems","","30","2","10.1007/s10458-015-9285-5","Yang XiangKamala Srinivasan","2016","http://link.springer.com/article/10.1007/s10458-015-9285-5","Article"
"News Item","Acoustics Australia","","48","2","10.1007/s40857-020-00199-x","","2020","http://link.springer.com/article/10.1007/s40857-020-00199-x","Article"
"Preparing for climate change in Washington State","Climatic Change","","102","1 - 2","10.1007/s10584-010-9850-5","Lara C. Whitely BinderJennifer Krencicki BarcelosDerek B. BoothMeriel DarzenMarketa McGuire ElsnerRichard FenskeThomas F. GrahamAlan F. HamletJohn Hodges-HowellJ. Elizabeth JacksonCatherine KarrPatrick W. KeysJeremy S. LittellNathan MantuaJennifer MarlowDon McKenzie","2010","http://link.springer.com/article/10.1007/s10584-010-9850-5","Article"
"Are there social limits to adaptation to climate change?","Climatic Change","","93","3 - 4","10.1007/s10584-008-9520-z","W. Neil AdgerSuraje DessaiMarisa GouldenMike HulmeIrene LorenzoniDonald R. NelsonLars Otto NaessJohanna WolfAnita Wreford","2009","http://link.springer.com/article/10.1007/s10584-008-9520-z","Article"
"Implementation and evolution of a regional chronic disease self-management program","Canadian Journal of Public Health","","107","2","10.17269/cjph.107.5126","Dr. Clare Liddy MD, MScSharon Johnston MDKate Nash MScHannah Irving MScRachel Davidson BScHK, CK, CSEP-CEP","2016","http://link.springer.com/article/10.17269/cjph.107.5126","Article"
"Food–energy–water metrics across scales: project to system level","Journal of Environmental Studies and Sciences","","6","1","10.1007/s13412-016-0390-9","Carey W. KingMichael Carbajales-Dale","2016","http://link.springer.com/article/10.1007/s13412-016-0390-9","Article"
"A narrative account of implementation lessons learnt from the dissemination of an up-scaled state-wide child obesity management program in Australia: PEACH™ (Parenting, Eating and Activity for Child Health) Queensland","BMC Public Health","","18","1","10.1186/s12889-018-5237-8","Debbie L. CroydenHelen A. VidgenEmma EsdaileEmely HernandezAnthea MagareyCarly J. MooresLynne Daniels","2018","http://link.springer.com/article/10.1186/s12889-018-5237-8","Article"
"HIV provider and patient perspectives on the Development of a Health Department “Data to Care” Program: a qualitative study","BMC Public Health","","16","1","10.1186/s12889-016-3152-4","Julia C. DombrowskiJames W. CareyNicole PittsJason CrawArin FreemanMatthew R. GoldenJeanne Bertolli","2016","http://link.springer.com/article/10.1186/s12889-016-3152-4","Article"
"Plausible responses to the threat of rapid sea-level rise in the Thames Estuary","Climatic Change","","91","1 - 2","10.1007/s10584-008-9483-0","K. G. LonsdaleT. E. DowningR. J. NichollsD. ParkerA. T. VafeidisR. DawsonJ. Hall","2008","http://link.springer.com/article/10.1007/s10584-008-9483-0","Article"
"Climate change adaptation: a systematic review on domains and indicators","Natural Hazards","","96","1","10.1007/s11069-018-3551-1","Shiva SalehiAli ArdalanGholamreza GarmaroudiAbbas OstadtaghizadehAbbas RahimiforoushaniArmin Zareiyan","2019","http://link.springer.com/article/10.1007/s11069-018-3551-1","Article"
"Assessing the Financial Value of Patient Engagement: A Quantitative Approach from CTTI’s Patient Groups and Clinical Trials Project","Therapeutic Innovation & Regulatory Science","","52","2","10.1177/2168479017716715","Bennett Levitan MD, PhDKenneth Getz MBAEric L. Eisenstein DBAMichelle Goldberg MBAMatthew Harker MPH, MBASharon Hesterlee PhDBray Patrick-Lake MFSJamie N. Roberts MPH, MAJoseph DiMasi PhD","2018","http://link.springer.com/article/10.1177/2168479017716715","Article"
"ICT and an NGO: Difficulties in attempting to be extremely transparent","Ethics and Information Technology","","11","3","10.1007/s10676-009-9180-3","A. VaccaroP. Madsen","2009","http://link.springer.com/article/10.1007/s10676-009-9180-3","Article"
"International regulation without international government: Improving IO performance through orchestration","The Review of International Organizations","","5","3","10.1007/s11558-010-9092-3","Kenneth W. AbbottDuncan Snidal","2010","http://link.springer.com/article/10.1007/s11558-010-9092-3","Article"
"Is it Beneficial to be Included in a Sustainability Stock Index? A Panel Data Study for European Firms","Environmental and Resource Economics","","52","3","10.1007/s10640-011-9529-z","Andreas Ziegler","2012","http://link.springer.com/article/10.1007/s10640-011-9529-z","Article"
"Difficult Data: Boundary Dynamics, Public Engagement and Bridging Technologies in a Science/Policy Controversy","East Asian Science, Technology and Society: an International Journal","","4","4","10.1007/s12280-010-9143-0","Virginia BakerJefferson FowlesDavid Phillips","2010","http://link.springer.com/article/10.1007/s12280-010-9143-0","Article"
"Additive fabrication technologies applied to medicine and health care: a review","The International Journal of Advanced Manufacturing Technology","","40","1 - 2","10.1007/s00170-007-1308-1","J. GiannatsisV. Dedoussis","2009","http://link.springer.com/article/10.1007/s00170-007-1308-1","Article"
"A novel robot arm selection methodology based on axiomatic design principles","The International Journal of Advanced Manufacturing Technology","","71","9 - 12","10.1007/s00170-014-5620-2","Mehmet Cagatay BahadirSule Itir Satoglu","2014","http://link.springer.com/article/10.1007/s00170-014-5620-2","Article"
"A collaborative machine tool maintenance planning system based on content management technologies","The International Journal of Advanced Manufacturing Technology","","94","5 - 8","10.1007/s00170-016-9829-0","Shan WanDongbo LiJames GaoRajkumar RoyFei He","2018","http://link.springer.com/article/10.1007/s00170-016-9829-0","Article"
"CAD based shape optimization for gas turbine component design","Structural and Multidisciplinary Optimization","","41","4","10.1007/s00158-009-0442-9","Djordje BrujicMihailo RisticMassimiliano MattonePaolo MaggioreGian Paolo De Poli","2010","http://link.springer.com/article/10.1007/s00158-009-0442-9","Article"
"RFID-enabled smart real-time manufacturing cost tracking system","The International Journal of Advanced Manufacturing Technology","","89","1 - 4","10.1007/s00170-016-9131-1","Muawia RamadanHassan Al-MaimaniBernd Noche","2017","http://link.springer.com/article/10.1007/s00170-016-9131-1","Article"
"Additive manufacturing-enabled design theory and methodology: a critical review","The International Journal of Advanced Manufacturing Technology","","80","1 - 4","10.1007/s00170-015-6994-5","Sheng YangYaoyao Fiona Zhao","2015","http://link.springer.com/article/10.1007/s00170-015-6994-5","Article"
"A fundamental approach to model versioning based on graph modifications: from theory to implementation","Software & Systems Modeling","","13","1","10.1007/s10270-012-0248-x","Gabriele TaentzerClaudia ErmelPhilip LangerManuel Wimmer","2014","http://link.springer.com/article/10.1007/s10270-012-0248-x","Article"
"Electromagnetic and microwave absorption performance of Ni0.4Zn0.4Co0.2Fe2O4/polymethacrylimide foam synthesized via polymerization","Journal of Materials Science: Materials in Electronics","","30","18","10.1007/s10854-019-01995-6","Wenjing ChenZhengjun YaoHaiyan LinJintang ZhouAzhar Ali HaidryYi QianXinlu GuoKun Qian","2019","http://link.springer.com/article/10.1007/s10854-019-01995-6","Article"
"2.5DHANDS: a gesture-based MR remote collaborative platform","The International Journal of Advanced Manufacturing Technology","","102","5 - 8","10.1007/s00170-018-03237-1","Peng WangShusheng ZhangXiaoliang BaiMark BillinghurstWeiping HeMengmeng SunYongxing ChenHao LvHongyu Ji","2019","http://link.springer.com/article/10.1007/s00170-018-03237-1","Article"
"Differencing and merging of architectural views","Automated Software Engineering","","15","1","10.1007/s10515-007-0023-3","Marwan Abi-AntounJonathan AldrichNagi NahasBradley SchmerlDavid Garlan","2008","http://link.springer.com/article/10.1007/s10515-007-0023-3","Article"
"Cost-constrained low-carbon product design","The International Journal of Advanced Manufacturing Technology","","79","9 - 12","10.1007/s00170-015-6947-z","Bin HeJun WangZhongqiang Deng","2015","http://link.springer.com/article/10.1007/s00170-015-6947-z","Article"
"Psychodynamic Motivation and Training program (PMT) for the secondary prevention in patients with stable coronary heart disease: study protocol for a randomized controlled trial of feasibility and effects","Trials","","14","1","10.1186/1745-6215-14-314","Matthias MichalPerikles SimonTommaso GoriJochem KönigPhilipp S WildJörg WiltinkSuzan TugBjörn SterzingJosef UnterrainerThomas MünzelManfred E Beutel","2013","http://link.springer.com/article/10.1186/1745-6215-14-314","Article"
"Case studies in Bayesian microbial risk assessments","Environmental Health","","8","1","10.1186/1476-069X-8-S1-S19","Marc C KennedyHelen E CloughJoanne Turner","2009","http://link.springer.com/article/10.1186/1476-069X-8-S1-S19","Article"
"Suitable Housing Placement: A GIS-Based Approach","Environmental Management","","42","5","10.1007/s00267-008-9177-4","John A. SorrentinoMd Mahbubur R. MeenarBradley J. Flamm","2008","http://link.springer.com/article/10.1007/s00267-008-9177-4","Article"
"SCOPE: a scorecard for osteoporosis in Europe","Archives of Osteoporosis","","8","1 - 2","10.1007/s11657-013-0144-1","J. A. KanisF. BorgströmJ. CompstonK. DreinhöferE. NolteL. JonssonW. F. LemsE. V. McCloskeyR. RizzoliJ. Stenmark","2013","http://link.springer.com/article/10.1007/s11657-013-0144-1","Article"
"A Comparison of Modelling Systems for the Development and Revision of Water Resources Management Plans","Water Resources Management","","23","7","10.1007/s11269-008-9333-x","Hagen KochUwe Grünewald","2009","http://link.springer.com/article/10.1007/s11269-008-9333-x","Article"
"Toward Evidence-Based Chinese Medicine: Status Quo, Opportunities and Challenges","Chinese Journal of Integrative Medicine","","24","3","10.1007/s11655-017-2795-2","Yao-long ChenChen ZhaoLi ZhangBo LiChuan-hong WuWei MuJia-ying WangKe-hu YangYou-ping LiChiehfeng ChenYong-yan WangChen WangZhao-xiang BianHong-cai Shang","2018","http://link.springer.com/article/10.1007/s11655-017-2795-2","Article"
"Some Foci of Integrated Water Resources Management in the“South” which are oft- forgotten by the “North”: A perspective from southern Africa","Water Resources Management","","21","1","10.1007/s11269-006-9053-z","Roland E. Schulze","2007","http://link.springer.com/article/10.1007/s11269-006-9053-z","Article"
"Modeling Rainwater Storage in Distributed Reservoir Systems in Humid Subtropical and Tropical Savannah Regions","Water Resources Management","","25","13","10.1007/s11269-011-9847-5","Pramod K. PandeyMichelle L. SoupirVijay P. SinghSudhindra N. PandaVinay Pandey","2011","http://link.springer.com/article/10.1007/s11269-011-9847-5","Article"
"Reimbursement of orphan drugs in Belgium: what (else) matters?","Orphanet Journal of Rare Diseases","","9","1","10.1186/s13023-014-0139-z","Eline PicavetDavid CassimanSteven Simoens","2014","http://link.springer.com/article/10.1186/s13023-014-0139-z","Article"
"Modeling mitigation strategies for toxic cyanobacteria blooms in shallow and eutrophic Lake Kasumigaura, Japan","Mitigation and Adaptation Strategies for Global Change","","18","4","10.1007/s11027-012-9369-3","Md. Nazrul IslamDaisuke KitazawaThomas HamillHo-Dong Park","2013","http://link.springer.com/article/10.1007/s11027-012-9369-3","Article"
"Approaches of integrating the development of guidelines and quality indicators: a systematic review","BMC Health Services Research","","20","1","10.1186/s12913-020-05665-w","Miranda W. LangendamThomas PiggottMonika NothackerArnav AgarwalDavid ArmstrongTejan BaldehJeffrey BraithwaiteCarolina Castro MartinsAndrea DarziItziar EtxeandiaIvan FlorezJan HovingSamer G. KaramThomas KötterJoerg J. MeerpohlReem A. Mustafa","2020","http://link.springer.com/article/10.1186/s12913-020-05665-w","Article"
"Cognitive interventions for adults with chronic kidney disease: protocol for a scoping review","Systematic Reviews","","9","1","10.1186/s13643-020-01320-x","Janine F. FarragherKatherine E. StewartTyrone G. HarrisonLisa EngelSamantha E. SeatonBrenda R. Hemmelgarn","2020","http://link.springer.com/article/10.1186/s13643-020-01320-x","Article"
"The Effects of a Patient and Provider Co-Developed, Behavioral Physical Activity Intervention on Physical Activity, Psychosocial Predictors, and Fitness in Individuals with Spinal Cord Injury: A Randomized Controlled Trial","Sports Medicine","","49","7","10.1007/s40279-019-01118-5","Jasmin K. MaChristopher R. WestKathleen A. Martin Ginis","2019","http://link.springer.com/article/10.1007/s40279-019-01118-5","Article"
"Harmonised monitoring of Lake Macro Prespa as a basis for Integrated Water Resources Management","Irrigation and Drainage Systems","","24","3 - 4","10.1007/s10795-010-9099-1","Eva SkarbøvikSpase ShumkaDusko MukaetovUdaya Sekhar Nagothu","2010","http://link.springer.com/article/10.1007/s10795-010-9099-1","Article"
"Challenges and opportunities in the continuity of care for hypertension: a mixed-methods study embedded in a primary health care intervention in Tajikistan","BMC Health Services Research","","19","1","10.1186/s12913-019-4779-5","Adanna ChukwumaEstelle GongMutriba LatypovaNicole Fraser-Hurt","2019","http://link.springer.com/article/10.1186/s12913-019-4779-5","Article"
"Promotion of Healthy Weights at Preschool Public Health Vaccination Clinics in Calgary","Canadian Journal of Public Health","","96","6","10.1007/BF03405181","Mary A. T. Flynn PhD, RD, RPHNutrKristyn Hall MSc, RDApril Noack BN, RNSandy Clovechok BN, RNEdwin Enns MEcJeff Pivnick BSc, MD, CCFPAnn Naimish MPH, RDPeggy Wouts RN, MNMaureen Best RN, MEdCathy Pryce RN, MN","2005","http://link.springer.com/article/10.1007/BF03405181","Article"
"Identifying models of delivery, care domains and quality indicators relevant to palliative day services: a scoping review protocol","Systematic Reviews","","6","1","10.1186/s13643-017-0489-4","Seán R. O’ConnorMartin DempsterNoleen K. McCorry","2017","http://link.springer.com/article/10.1186/s13643-017-0489-4","Article"
"The Place of Sulfonylureas in Guidelines: Why Are There Differences?","Diabetes Therapy","","11","1","10.1007/s13300-020-00811-3","Aslam Amod","2020","http://link.springer.com/article/10.1007/s13300-020-00811-3","Article"
"Sizing up the Next Generation of Nanomedicines","Pharmaceutical Research","","37","1","10.1007/s11095-019-2736-y","Jeffrey D. ClogstonVincent A. HackleyAdriele Prina-MelloSanyogitta PuriSilvia SonziniPatrick Lim Soo","2019","http://link.springer.com/article/10.1007/s11095-019-2736-y","Article"
"Monitoring and Evaluating School Nutrition and Physical Activity Policies","Canadian Journal of Public Health","","101","2","10.1007/BF03405622","Jennifer P. Taylor Ph.D., R.D.Mary L. McKenna Ph.D., R.D.Gregory P. Butler M.Sc.","2010","http://link.springer.com/article/10.1007/BF03405622","Article"
"Health-System-Based Interventions to Improve Care in Pediatric and Adolescent Type 1 Diabetes","Current Diabetes Reports","","15","11","10.1007/s11892-015-0664-8","Sarah D. CorathersPamela J. SchoettkerMark A. ClementsBetsy A. ListDeborah MullenAmy OhmerAvni ShahJoyce Lee","2015","http://link.springer.com/article/10.1007/s11892-015-0664-8","Article"
"Integrating Web-Based Collaborative Live Editing and Wireframing into a Model-Driven Web Engineering Process","Data Science and Engineering","","5","3","10.1007/s41019-020-00131-3","Peter de LangePetru NicolaescuAlexander Tobias NeumannRalf Klamma","2020","http://link.springer.com/article/10.1007/s41019-020-00131-3","Article"
