Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Proceedings of the 11th International Conference on Production Research – Americas","","","","","10.1007/978-3-031-36121-0","Fernando DeschampsEdson Pinheiro de LimaSérgio E. Gouvêa da CostaMarcelo G. Trentin","2023","http://link.springer.com/book/10.1007/978-3-031-36121-0","Book"
"Artificial Intelligence in Medicine","Lecture Notes in Computer Science","","","","10.1007/978-3-031-09342-5","Martin MichalowskiSyed Sibte Raza AbidiSamina Abidi","2022","http://link.springer.com/book/10.1007/978-3-031-09342-5","Book"
"ArtsIT, Interactivity and Game Creation","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-95531-1","Prof. Dr. Matthias WölfelDr. Johannes BernhardtSonja Thiel","2022","http://link.springer.com/book/10.1007/978-3-030-95531-1","Book"
"Stakeholder Engagement in a Sustainable Circular Economy","","","","","10.1007/978-3-031-31937-2","Johanna KujalaAnna HeikkinenAnnika Blomberg","2023","http://link.springer.com/book/10.1007/978-3-031-31937-2","Book"
"Information Systems and Technologies","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-04829-6","Alvaro RochaDr. Hojjat AdeliDr. Gintautas DzemydaProf. Fernando Moreira","2022","http://link.springer.com/book/10.1007/978-3-031-04829-6","Book"
"The Relational Governance of Artificial Intelligence","Relational Economics and Organization Governance","","","","10.1007/978-3-031-25023-1","Sabine Wiesmüller","2023","http://link.springer.com/book/10.1007/978-3-031-25023-1","Book"
"Current and Future Trends in Health and Medical Informatics","Studies in Computational Intelligence","","","","10.1007/978-3-031-42112-9","Kevin DaimiAbeer AlsadoonSara Seabra Dos Reis","2023","http://link.springer.com/book/10.1007/978-3-031-42112-9","Book"
"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35748-0","Vincent G. Duffy","2023","http://link.springer.com/book/10.1007/978-3-031-35748-0","Book"
"Humanizing Business","Issues in Business Ethics","","","","10.1007/978-3-030-72204-3","Prof. Michel DionR. Edward FreemanSergiy D. Dmytriyev","2022","http://link.springer.com/book/10.1007/978-3-030-72204-3","Book"
"Progress in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16474-3","Goreti MarreirosBruno MartinsAna PaivaBernardete RibeiroAlberto Sardinha","2022","http://link.springer.com/book/10.1007/978-3-031-16474-3","Book"
"Design Computing and Cognition’22","","","","","10.1007/978-3-031-20418-0","John S Gero","2023","http://link.springer.com/book/10.1007/978-3-031-20418-0","Book"
"Towards Sustainable Customization: Bridging Smart Products and Manufacturing Systems","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-90700-6","Assist. Prof. Ann-Louise AndersenDr. Rasmus AndersenAssoc. Prof. Thomas Ditlev BrunoeDr. Maria Stoettrup Schioenning LarsenAssoc. Prof. Kjeld NielsenDr. Alessia NapoleoneDr. Stefan Kjeldgaard","2022","http://link.springer.com/book/10.1007/978-3-030-90700-6","Book"
"Clinical Informatics Study Guide","","","","","10.1007/978-3-030-93765-2","John T. FinnellBrian E. Dixon","2022","http://link.springer.com/book/10.1007/978-3-030-93765-2","Book"
"The Transdisciplinary Reach of Design Science Research","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06516-3","Andreas DrechslerAurona GerberAlan Hevner","2022","http://link.springer.com/book/10.1007/978-3-031-06516-3","Book"
"Cooperative Design, Visualization, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16538-2","Yuhua Luo","2022","http://link.springer.com/book/10.1007/978-3-031-16538-2","Book"
"Intelligent Human Computer Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-030-98404-5","Jong-Hoon KimMadhusudan SinghJaved KhanProf. Uma Shanker TiwaryProf. Marigankar SurDhananjay Singh","2022","http://link.springer.com/book/10.1007/978-3-030-98404-5","Book"
"Intelligent Systems and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-82193-7","Prof. Dr. Kohei Arai","2022","http://link.springer.com/book/10.1007/978-3-030-82193-7","Book"
"Climate Emergency – Managing, Building , and Delivering the Sustainable Development Goals","","","","","10.1007/978-3-030-79450-7","Prof. Christopher GorseProf. Lloyd ScottDr. Colin BoothMohammad Dastbaz","2022","http://link.springer.com/book/10.1007/978-3-030-79450-7","Book"
"Building on Smart Cities Skills and Competences","Internet of Things","","","","10.1007/978-3-030-97818-1","Dr. Panos Fitsilis","2022","http://link.springer.com/book/10.1007/978-3-030-97818-1","Book"
"Learning in the Age of Digital and Green Transition","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-26876-2","Michael E. AuerWolfgang PachatzTiia Rüütmann","2023","http://link.springer.com/book/10.1007/978-3-031-26876-2","Book"
"High Performance Computing for Drug Discovery and Biomedicine","Methods in Molecular Biology","","","","10.1007/978-1-0716-3449-3","Alexander Heifetz","2024","http://link.springer.com/book/10.1007/978-1-0716-3449-3","Book"
"ICT Infrastructure and Computing","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-5331-6","Milan TubaShyam AkasheAmit Joshi","2023","http://link.springer.com/book/10.1007/978-981-19-5331-6","Book"
"Web, Artificial Intelligence and Network Applications","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-030-44038-1","Leonard BarolliFlora AmatoFrancesco MoscatoTomoya EnokidoMakoto Takizawa","2020","http://link.springer.com/book/10.1007/978-3-030-44038-1","Book"
"Social Robotics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-90525-5","Dr. Haizhou LiProf. Dr. Shuzhi Sam GeYan WuAgnieszka WykowskaAssist. Prof. Hongsheng HeXiaorui LiuProf. Dongyu LiJairo Perez-Osorio","2021","http://link.springer.com/book/10.1007/978-3-030-90525-5","Book"
"Information and Communications Technology in Support of Migration","Security Informatics and Law Enforcement","","","","10.1007/978-3-030-93266-4","Prof. Dr. Babak AkhgarDr. Karen Latricia HoughDr. Yara Abdel SamadDr. Petra Saskia BayerlDr. Anastasios Karakostas","2022","http://link.springer.com/book/10.1007/978-3-030-93266-4","Book"
"Advances in Production Management Systems. Smart Manufacturing and Logistics Systems: Turning Ideas into Action","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-16407-1","Duck Young KimGregor von CieminskiDavid Romero","2022","http://link.springer.com/book/10.1007/978-3-031-16407-1","Book"
"Handbook of Model-Based Systems Engineering","","","","","10.1007/978-3-030-93582-5","Azad M. MadniNorman AugustineMichael Sievers","2023","http://link.springer.com/referencework/10.1007/978-3-030-93582-5","ReferenceWork"
"Design, User Experience, and Usability","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35705-3","Aaron MarcusElizabeth RosenzweigMarcelo M. Soares","2023","http://link.springer.com/book/10.1007/978-3-031-35705-3","Book"
"Responsible Artificial Intelligence","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-031-09245-9","René SchmidpeterReinhard Altenburger","2023","http://link.springer.com/book/10.1007/978-3-031-09245-9","Book"
"Multiple Perspectives on Artificial Intelligence in Healthcare","Lecture Notes in Bioengineering","","","","10.1007/978-3-030-67303-1","Dr. Mowafa HousehDr. Elizabeth BoryckiDr. Andre Kushniruk","2021","http://link.springer.com/book/10.1007/978-3-030-67303-1","Book"
"Human-Computer Interaction – INTERACT 2023","Lecture Notes in Computer Science","","","","10.1007/978-3-031-42286-7","José Abdelnour NoceraMarta Kristín LárusdóttirHelen PetrieAntonio PiccinnoMarco Winckler","2023","http://link.springer.com/book/10.1007/978-3-031-42286-7","Book"
"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Health, Operations Management, and Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06018-2","Vincent G. Duffy","2022","http://link.springer.com/book/10.1007/978-3-031-06018-2","Book"
"Handbook of Smart Energy Systems","","","","","10.1007/978-3-030-97940-9","Michel FathiEnrico ZioPanos M. Pardalos","2023","http://link.springer.com/referencework/10.1007/978-3-030-97940-9","ReferenceWork"
"Advances in Industrial Design","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80829-7","Cliff Sungsoo ShinDr. Giuseppe Di BucchianicoProf. Shuichi FukudaYong-Gyun GhimGianni MontagnaCristina Carvalho","2021","http://link.springer.com/book/10.1007/978-3-030-80829-7","Book"
"Innovation Through Information Systems","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-030-86790-4","Prof. Dr. Frederik AhlemannProf. Dr. Reinhard SchütteProf. Dr. Stefan Stieglitz","2021","http://link.springer.com/book/10.1007/978-3-030-86790-4","Book"
"Economics and Law of Artificial Intelligence","","","","","10.1007/978-3-030-64254-9","Georgios I. Zekos","2021","http://link.springer.com/book/10.1007/978-3-030-64254-9","Book"
"Handbook of Smart Materials, Technologies, and Devices","","","","","10.1007/978-3-030-84205-5","Chaudhery Mustansar HussainPaolo Di Sia","2022","http://link.springer.com/referencework/10.1007/978-3-030-84205-5","ReferenceWork"
"Technological Imagination in the Green and Digital Transition","The Urban Book Series","","","","10.1007/978-3-031-29515-7","Eugenio ArbizzaniEliana CangelliCarola ClementeFabrizio CumoFrancesca GiofrèAnna Maria GiovenaleMassimo PalmeSpartaco Paris","2023","http://link.springer.com/book/10.1007/978-3-031-29515-7","Book"
"Artificial Intelligence  in Education","Lecture Notes in Computer Science","","","","10.1007/978-3-031-11644-5","Dr. Maria Mercedes RodrigoProf. Noburu MatsudaProf. Alexandra I. CristeaDr. Vania Dimitrova","2022","http://link.springer.com/book/10.1007/978-3-031-11644-5","Book"
"Creative Approaches to Technology-Enhanced Learning for the Workplace and Higher Education","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-41637-8","David GuralnickMichael E. AuerAntonella Poce","2023","http://link.springer.com/book/10.1007/978-3-031-41637-8","Book"
"Culture and Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05434-1","Prof. Dr. Matthias Rauterberg","2022","http://link.springer.com/book/10.1007/978-3-031-05434-1","Book"
"Advances in Production Management Systems. Towards Smart and Digital Manufacturing","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-57997-5","Bojan LalicVidosav MajstorovicDr. Ugljesa MarjanovicGregor von CieminskiDavid Romero","2020","http://link.springer.com/book/10.1007/978-3-030-57997-5","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-031-42307-9","Murat YilmazPaul ClarkeAndreas RielRichard Messnarz","2023","http://link.springer.com/book/10.1007/978-3-031-42307-9","Book"
"Data Science for Entrepreneurship","Classroom Companion: Business","","","","10.1007/978-3-031-19554-9","Werner LiebregtsWillem-Jan van den HeuvelArjan van den Born","2023","http://link.springer.com/book/10.1007/978-3-031-19554-9","Book"
"Intelligent Sustainable Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-7663-6","Atulya K. NagarDharm Singh JatDurgesh Kumar MishraAmit Joshi","2023","http://link.springer.com/book/10.1007/978-981-19-7663-6","Book"
"Encyclopedia of Social Network Analysis and Mining","","","","","10.1007/978-1-4939-7131-2","Reda AlhajjJon Rokne","2018","http://link.springer.com/referencework/10.1007/978-1-4939-7131-2","ReferenceWork"
"Proceedings of the International Conference on Ubiquitous Computing & Ambient Intelligence (UCAmI 2022)","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-21333-5","José BravoSergio OchoaJesús Favela","2023","http://link.springer.com/book/10.1007/978-3-031-21333-5","Book"
"New Realities, Mobile Systems and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96296-8","Michael E. AuerProf. Dr. Thrasyvoulos Tsiatsos","2022","http://link.springer.com/book/10.1007/978-3-030-96296-8","Book"
"Artificial Intelligence in Education","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78270-2","Ido RollDanielle McNamaraSergey SosnovskyRose LuckinVania Dimitrova","2021","http://link.springer.com/book/10.1007/978-3-030-78270-2","Book"
"HCI International 2021 - Late Breaking Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-90176-9","Prof. Constantine StephanidisDr. Margherita AntonaDr. Stavroula Ntoa","2021","http://link.springer.com/book/10.1007/978-3-030-90176-9","Book"
"Proceedings of the 27th International Symposium on Advancement of Construction Management and Real Estate","Lecture Notes in Operations Research","","","","10.1007/978-981-99-3626-7","Jing LiWeisheng LuYi PengHongping YuanDaikun Wang","2023","http://link.springer.com/book/10.1007/978-981-99-3626-7","Book"
"Supply Network 5.0","","","","","10.1007/978-3-031-22032-6","Bernardo Nicoletti","2023","http://link.springer.com/book/10.1007/978-3-031-22032-6","Book"
"Advances in Information and Communication","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-28073-3","Kohei Arai","2023","http://link.springer.com/book/10.1007/978-3-031-28073-3","Book"
"Augmented Intelligence and Intelligent Tutoring Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-32883-1","Claude FrassonPhivos MylonasChristos Troussas","2023","http://link.springer.com/book/10.1007/978-3-031-32883-1","Book"
"Intelligent Systems Design and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-35510-3","Ajith AbrahamSabri PllanaGabriella CasalinoKun MaAnu Bajaj","2023","http://link.springer.com/book/10.1007/978-3-031-35510-3","Book"
"Business Advancement through Technology Volume II","Palgrave Studies in Cross-disciplinary Business Research, In Association with EuroMed Academy of Business","","","","10.1007/978-3-031-07765-4","Alkis ThrassouDemetris VrontisLeonidas EfthymiouYaakov WeberS. M. Riad ShamsEvangelos Tsoukatos","2022","http://link.springer.com/book/10.1007/978-3-031-07765-4","Book"
"Innovations in Digital Economy","Communications in Computer and Information Science","","","","10.1007/978-3-031-14985-6","Dmitrii RodionovTatiana KudryavtsevaAngi SkhvedianiMohammed Ali Berawi","2022","http://link.springer.com/book/10.1007/978-3-031-14985-6","Book"
"Global Encyclopedia of Public Administration, Public Policy, and Governance","","","","","10.1007/978-3-319-20928-9","Ali Farazmand","2018","http://link.springer.com/referencework/10.1007/978-3-319-20928-9","ReferenceWork"
"Artificial Intelligence for Human Computer Interaction: A Modern Approach","Human–Computer Interaction Series","","","","10.1007/978-3-030-82681-9","Yang LiOtmar Hilliges","2021","http://link.springer.com/book/10.1007/978-3-030-82681-9","Book"
"Rethinking Strategic Management","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-030-06014-5","Thomas Wunder","2019","http://link.springer.com/book/10.1007/978-3-030-06014-5","Book"
"Advances in Engineering and Information Science Toward Smart City and Beyond","Engineering Cyber-Physical Systems and Critical Infrastructures","","","","10.1007/978-3-031-29301-6","Ryoichi ShinkumaFatos XhafaTakayuki Nishio","2023","http://link.springer.com/book/10.1007/978-3-031-29301-6","Book"
