Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Prospects and challenges of renewable energy-based microgrid system in Bangladesh: a comprehensive review","Clean Technologies and Environmental Policy","","24","7","10.1007/s10098-022-02301-5","Md. Rayid Hasan MojumderM. HasanuzzamanErdem Cuce","2022","http://link.springer.com/article/10.1007/s10098-022-02301-5","Article"
"Knowledge Extraction and Discovery Based on BIM: A Critical Review and Future Directions","Archives of Computational Methods in Engineering","","29","1","10.1007/s11831-021-09576-9","Zhen-Zhong HuShuo LengJia-Rui LinSun-Wei LiYa-Qi Xiao","2022","http://link.springer.com/article/10.1007/s11831-021-09576-9","Article"
"Data-driven Exploration of Engagement with Workplace-based Assessment in the Clinical Skills Domain","International Journal of Artificial Intelligence in Education","","31","4","10.1007/s40593-021-00264-0","Alicja PiotrkowiczKaiwen WangJennifer HallamVania Dimitrova","2021","http://link.springer.com/article/10.1007/s40593-021-00264-0","Article"
"Project Management for Supply Chains 4.0: A conceptual framework proposal based on PMBOK methodology","Operations Management Research","","14","3 - 4","10.1007/s12063-021-00204-0","Guilherme F. Frederico","2021","http://link.springer.com/article/10.1007/s12063-021-00204-0","Article"
"BIM-based automated design for HVAC system of office buildings—An experimental study","Building Simulation","","15","7","10.1007/s12273-021-0883-7","Hongxin WangPeng XuHuajing ShaJiefan GuTong XiaoYikun YangDingyi Zhang","2022","http://link.springer.com/article/10.1007/s12273-021-0883-7","Article"
"Technologies for recovery and reuse of plant nutrients from human excreta and domestic wastewater: a protocol for a systematic map and living evidence platform","Environmental Evidence","","10","1","10.1186/s13750-021-00235-x","Biljana MacuraJames ThomasGeneviève S. MetsonJennifer R. McConvilleSolveig L. JohannesdottirDan SeddonRobin Harder","2021","http://link.springer.com/article/10.1186/s13750-021-00235-x","Article"
"RALF: an adaptive reinforcement learning framework for teaching dyslexic students","Multimedia Tools and Applications","","81","5","10.1007/s11042-021-11806-y","Seyyed Amir Hadi MinoofamAzam BastanfardMohammad Reza Keyvanpour","2022","http://link.springer.com/article/10.1007/s11042-021-11806-y","Article"
"Deep Learning–Driven Automated Detection of COVID-19 from Radiography Images: a Comparative Analysis","Cognitive Computation","","","","10.1007/s12559-020-09779-5","Sejuti RahmanSujan SarkerMd Abdullah Al MirajRagib Amin NihalA. K. M. Nadimul HaqueAbdullah Al Noman","2021","http://link.springer.com/article/10.1007/s12559-020-09779-5","Article"
"Drivers and challenges of precision agriculture: a social media perspective","Precision Agriculture","","22","3","10.1007/s11119-020-09760-0","Martinson OforiOmar El-Gayar","2021","http://link.springer.com/article/10.1007/s11119-020-09760-0","Article"
"The discourse of design: Patterns of TPACK Contribution during pre-service teacher learning design conversations","Education and Information Technologies","","27","6","10.1007/s10639-022-10932-w","Giang N. H. NguyenMatt BowerMichael Stevenson","2022","http://link.springer.com/article/10.1007/s10639-022-10932-w","Article"
"Field Practice, Emerging Technologies, and Human Rights: the Emergence of Tech Social Workers","Journal of Human Rights and Social Work","","7","4","10.1007/s41134-021-00190-0","Siva Mathiyazhagan","2022","http://link.springer.com/article/10.1007/s41134-021-00190-0","Article"
"Designing ethical artifacts has resulted in creative design","AI & SOCIETY","","36","1","10.1007/s00146-020-01043-6","Kaira SekiguchiKoichi Hori","2021","http://link.springer.com/article/10.1007/s00146-020-01043-6","Article"
"Digital twin-based sustainable intelligent manufacturing: a review","Advances in Manufacturing","","9","1","10.1007/s40436-020-00302-5","Bin HeKai-Jian Bai","2021","http://link.springer.com/article/10.1007/s40436-020-00302-5","Article"
"Qualitative Research in HRI: A Review and Taxonomy","International Journal of Social Robotics","","13","7","10.1007/s12369-020-00723-z","Louise VelingConor McGinn","2021","http://link.springer.com/article/10.1007/s12369-020-00723-z","Article"
"Opportunities and Risks of UK Medical Device Reform","Therapeutic Innovation & Regulatory Science","","56","4","10.1007/s43441-022-00394-0","Ji Eun Diana Han MScHussein IbrahimOlalekan Lee Aiyegbusi PhDXiaoxuan LiuEliot Marston PhDAlastair K. Denniston PhDMelanie J. Calvert PhD","2022","http://link.springer.com/article/10.1007/s43441-022-00394-0","Article"
"Reimagining the Future of Technology: “The Social Dilemma” Review","Journal of Business Ethics","","177","1","10.1007/s10551-021-04816-1","Shuili Du","2022","http://link.springer.com/article/10.1007/s10551-021-04816-1","Article"
"Automated COVID-19 diagnosis and prognosis with medical imaging and who is publishing: a systematic review","Physical and Engineering Sciences in Medicine","","45","1","10.1007/s13246-021-01093-0","Ashley G. GillmanFebrio LunardoJoseph PrinableGregg BelousAaron NicolsonHang MinAndrew TerhorstJason A. Dowling","2022","http://link.springer.com/article/10.1007/s13246-021-01093-0","Article"
"A Festschrift to Honour Jim Greer: Guest Editors’ Introduction","International Journal of Artificial Intelligence in Education","","31","3","10.1007/s40593-021-00273-z","Gord McCallaJulita Vassileva","2021","http://link.springer.com/article/10.1007/s40593-021-00273-z","Article"
"Regulatory Lag, Regulatory Friction and Regulatory Transition as FinTech Disenablers: Calibrating an EU Response to the Regulatory Sandbox Phenomenon","European Business Organization Law Review","","22","3","10.1007/s40804-021-00217-z","Deirdre Ahern","2021","http://link.springer.com/article/10.1007/s40804-021-00217-z","Article"
"Ethics at the Centre of Global and Local Challenges: Thoughts on the Future of Business Ethics","Journal of Business Ethics","","180","3","10.1007/s10551-022-05239-2","Steffen BöhmMichal CarringtonNelarine CorneliusBoudewijn de BruinMichelle GreenwoodLouise HassanTanusree JainCharlotte KaramArno KourulaLaurence RomaniSuhaib RiazDeirdre Shaw","2022","http://link.springer.com/article/10.1007/s10551-022-05239-2","Article"
"Areas of research to support the system of radiological protection","Radiation and Environmental Biophysics","","60","4","10.1007/s00411-021-00947-1","D. LaurierW. RühmF. PaquetK. ApplegateD. CoolC. Clement","2021","http://link.springer.com/article/10.1007/s00411-021-00947-1","Article"
"Own the Unknown: An Anticipatory Approach to Prepare Society for the Quantum Age","Digital Society","","1","2","10.1007/s44206-022-00020-4","Eline de Jong","2022","http://link.springer.com/article/10.1007/s44206-022-00020-4","Article"
"Abstract papers from the Energy Informatics.Academy Conference 2022 (EI.A 2022)","Energy Informatics","","5","3","10.1186/s42162-022-00219-2","","2022","http://link.springer.com/article/10.1186/s42162-022-00219-2","Article"
"Socially robotic: making useless machines","AI & SOCIETY","","37","2","10.1007/s00146-021-01213-0","Ceyda YolgormezJoseph Thibodeau","2022","http://link.springer.com/article/10.1007/s00146-021-01213-0","Article"
"RegTech in public and private sectors: the nexus between data, technology and regulation","Journal of Industrial and Business Economics","","49","3","10.1007/s40812-022-00226-0","Laura GrassiDavide Lanfranchi","2022","http://link.springer.com/article/10.1007/s40812-022-00226-0","Article"
"The NUDGE trial pragmatic trial to enhance cardiovascular medication adherence: study protocol for a randomized controlled trial","Trials","","22","1","10.1186/s13063-021-05453-9","Russell E. GlasgowChristopher E. KnoepkeDavid MagidGary K. GrunwaldThomas J. GloriosoJoy WaughtalJoel C. MarrsSheana BullP. Michael Ho","2021","http://link.springer.com/article/10.1186/s13063-021-05453-9","Article"
"The Sandbox Approach and its Potential for Use in Health Technology Assessment: A Literature Review","Applied Health Economics and Health Policy","","19","6","10.1007/s40258-021-00665-1","Emily LeckenbyDalia DawoudJacoline BouvyPáll Jónsson","2021","http://link.springer.com/article/10.1007/s40258-021-00665-1","Article"
"Values and Ethics in Information Systems","Business & Information Systems Engineering","","64","2","10.1007/s12599-021-00734-8","Sarah SpiekermannHanna KrasnovaOliver HinzAnnika BaumannAlexander BenlianHenner GimpelIrina HeimbachAntonia KösterAlexander MaedcheBjörn NiehavesMarten RisiusManuel Trenz","2022","http://link.springer.com/article/10.1007/s12599-021-00734-8","Article"
"Multi-objective quality control method for cold-rolled products oriented to customized requirements","International Journal of Minerals, Metallurgy and Materials","","28","8","10.1007/s12613-021-2292-4","Yi-fan YanZhi-min Lü","2021","http://link.springer.com/article/10.1007/s12613-021-2292-4","Article"
"From type to network: a review of knowledge representation methods in architecture intelligence design","Architectural Intelligence","","1","1","10.1007/s44223-022-00006-9","Yihui LiWen GaoBorong Lin","2022","http://link.springer.com/article/10.1007/s44223-022-00006-9","Article"
"Cultivating Moral Attention: a Virtue-Oriented Approach to Responsible Data Science in Healthcare","Philosophy & Technology","","34","4","10.1007/s13347-021-00490-3","Emanuele RattiMark Graves","2021","http://link.springer.com/article/10.1007/s13347-021-00490-3","Article"
"ProHealth eCoach: user-centered design and development of an eCoach app to promote healthy lifestyle with personalized activity recommendations","BMC Health Services Research","","22","1","10.1186/s12913-022-08441-0","Ayan ChatterjeeAndreas PrinzMartin GerdesSantiago MartinezNibedita PahariYogesh Kumar Meena","2022","http://link.springer.com/article/10.1186/s12913-022-08441-0","Article"
"The Politics of Data in EU Law: Will It Succeed?","Digital Society","","1","3","10.1007/s44206-022-00021-3","Ugo Pagallo","2022","http://link.springer.com/article/10.1007/s44206-022-00021-3","Article"
"Development of an unannounced standardized patient protocol to evaluate opioid use disorder treatment in pregnancy for American Indian and rural communities","Addiction Science & Clinical Practice","","16","1","10.1186/s13722-021-00246-6","A. Taylor KelleyMarcela C. SmidJacob D. BaylisElizabeth CharronAmy E. Binns-CalveyShayla ArcherSaul J. WeinerLori Jo BegayeGerald Cochran","2021","http://link.springer.com/article/10.1186/s13722-021-00246-6","Article"
"Circular dairy supply chain management through Internet of Things-enabled technologies","Environmental Science and Pollution Research","","","","10.1007/s11356-021-17697-8","Yigit KazancogluMelisa Ozbiltekin-PalaMuruvvet Deniz SezerAnil KumarSunil Luthra","2022","http://link.springer.com/article/10.1007/s11356-021-17697-8","Article"
"Abstracts des Gerontologie und Geriatrie Kongresses 2022 „Altern im Spannungsfeld von Resilienz und Vulnerabilität“","Zeitschrift für Gerontologie und Geriatrie","","55","1","10.1007/s00391-022-02095-7","","2022","http://link.springer.com/article/10.1007/s00391-022-02095-7","Article"
"Designing adaptation pathways for flood-affected households in Bangladesh","Environment, Development and Sustainability","","23","4","10.1007/s10668-020-00821-y","Ranjan RoyAnimesh K. GainMargot A. HurlbertNarimah SamatMou Leong TanNgai Weng Chan","2021","http://link.springer.com/article/10.1007/s10668-020-00821-y","Article"
"Identifying key ethical debates for autonomous robots in agri-food: a research agenda","AI and Ethics","","2","3","10.1007/s43681-021-00104-w","Mark RyanSimone van der BurgMarc-Jeroen Bogaardt","2022","http://link.springer.com/article/10.1007/s43681-021-00104-w","Article"
"Domain Experts on Dementia-Care Technologies: Mitigating Risk in Design and Implementation","Science and Engineering Ethics","","27","1","10.1007/s11948-021-00286-w","Clara BerridgeGeorge DemirisJeffrey Kaye","2021","http://link.springer.com/article/10.1007/s11948-021-00286-w","Article"
"Decolonizing Philosophy of Technology: Learning from Bottom-Up and Top-Down Approaches to Decolonial Technical Design","Philosophy & Technology","","34","4","10.1007/s13347-021-00489-w","Cristiano Codeiro Cruz","2021","http://link.springer.com/article/10.1007/s13347-021-00489-w","Article"
"Democratizing ownership and participation in the 4th Industrial Revolution: challenges and opportunities in cellular agriculture","Agriculture and Human Values","","38","4","10.1007/s10460-021-10237-7","Robert M. ChilesGarrett BroadMark GagnonNicole NegowettiLeland GlennaMegan A. M. GriffinLina Tami-BarreraSiena BakerKelly Beck","2021","http://link.springer.com/article/10.1007/s10460-021-10237-7","Article"
"The linked legal data landscape: linking legal data across different countries","Artificial Intelligence and Law","","29","4","10.1007/s10506-021-09282-8","Erwin FiltzSabrina KirraneAxel Polleres","2021","http://link.springer.com/article/10.1007/s10506-021-09282-8","Article"
"Collaborating with Mature English Language Learners to Combine Peer and Automated Feedback: a User-Centered Approach to Designing Writing Support","International Journal of Artificial Intelligence in Education","","31","4","10.1007/s40593-020-00204-4","Amna LiaqatCosmin MunteanuCarrie Demmans Epp","2021","http://link.springer.com/article/10.1007/s40593-020-00204-4","Article"
