Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Towards Designing a User-Centered Local Community Platform to Foster Social Cohesion in a Multi-Generational Smart Community","Innovations for Community Services","","","","10.1007/978-3-031-40852-6_15","Sabrina HölzerLucie HonnerWesley PreßlerAntonio SchulzChristian Erfurth","2023","http://link.springer.com/chapter/10.1007/978-3-031-40852-6_15","Chapter"
"Remote Monitoring of Disability: A Case Study of Mobility Aid in Rohingya Camp","Intelligent Human Computer Interaction","","","","10.1007/978-3-030-98404-5_10","Suzana BrownFaheem HussainAchilles VairisEmily HackerMaurice Bess","2022","http://link.springer.com/chapter/10.1007/978-3-030-98404-5_10","Chapter"
"A Multidisciplinary Approach to Leadership During the COVID 19 Era. The Case of Romania","Social Computing and Social Media: Design, User Experience and Impact","","","","10.1007/978-3-031-05061-9_35","Adela ComanMihaela Cornelia SanduValentin Mihai LeoveanuAna-Maria Grigore","2022","http://link.springer.com/chapter/10.1007/978-3-031-05061-9_35","Chapter"
"Designing Plots for Multiplayer Games with the Use of Graph Transformation Rules","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-030-88207-5_21","Wojciech PalaczIwona Grabska-GradzińskaLeszek NowakEwa Grabska","2021","http://link.springer.com/chapter/10.1007/978-3-030-88207-5_21","Chapter"
"The International Shanghai Joint Design Studio: A Hybrid and Adaptive Platform to Enhance Cultural Encounter","Cross-Cultural Design. Interaction Design Across Cultures","","","","10.1007/978-3-031-06038-0_13","Tiziano CattaneoEmanuele GiorgiEugenio Mangi","2022","http://link.springer.com/chapter/10.1007/978-3-031-06038-0_13","Chapter"
"The Mediating Role of Customer Experience Management in the Relationship Between E-Commerce and Supply Chain Management Practices","Digital Transformation Technology","","","","10.1007/978-981-16-2275-5_17","Dalia Youniss","2022","http://link.springer.com/chapter/10.1007/978-981-16-2275-5_17","Chapter"
"Conservation of Greek Neoclassical Facade Elements Through Their Integration in a HBIM Library","Trandisciplinary Multispectral Modelling and Cooperation for the Preservation of Cultural Heritage","","","","10.1007/978-3-031-20253-7_9","Elias SakellarisKonstantina SiountriChristos-Nikolaos Anagnostopoulos","2022","http://link.springer.com/chapter/10.1007/978-3-031-20253-7_9","Chapter"
"A Framework for Digital Factory Planning and Validation with Virtual and Augmented Reality: An Automotive Case Study","Towards a Smart, Resilient and Sustainable Industry","","","","10.1007/978-3-031-38274-1_5","Nicolo AngeliAndrea RevoltiItalo PetittiDaniel FraccaroliPatrick Dallasega","2023","http://link.springer.com/chapter/10.1007/978-3-031-38274-1_5","Chapter"
"Extended Reality-Assisted Risk Assessment in Conceptual Product Development","Collaborative Networks in Digitalization and Society 5.0","","","","10.1007/978-3-031-42622-3_19","Leon Peter PootGiulia Wally Scurati","2023","http://link.springer.com/chapter/10.1007/978-3-031-42622-3_19","Chapter"
"An Autoethnographic Approach to Faculty Development Through a Longitudinal Analysis of a Co-taught Workshop","Higher Education Learning Methodologies and Technologies Online","","","","10.1007/978-3-031-29800-4_10","Laura FedeliRosita Deluigi","2023","http://link.springer.com/chapter/10.1007/978-3-031-29800-4_10","Chapter"
"LibrARy – Enriching the Cultural Physical Spaces with Collaborative AR Content","Virtual, Augmented and Mixed Reality","","","","10.1007/978-3-030-77599-5_43","Andreea-Carmen IfrimFlorica MoldoveanuAlin MoldoveanuAlexandru Grădinaru","2021","http://link.springer.com/chapter/10.1007/978-3-030-77599-5_43","Chapter"
"Engaging Mathematics Teachers as Designers of Digital Educational Resources to Foster Their Awareness in Counsel","Higher Education Learning Methodologies and Technologies Online","","","","10.1007/978-3-031-29800-4_49","Francesca AlessioChiara de FabritiisAgnese Ilaria Telloni","2023","http://link.springer.com/chapter/10.1007/978-3-031-29800-4_49","Chapter"
"Bridge Structure Reinforcement and Reconstruction Technology Based on Mobile Navigation BIM","Proceedings of the 4th International Conference on Big Data Analytics for Cyber-Physical System in Smart City - Volume 2","","","","10.1007/978-981-99-1157-8_16","Junxi FuKunpeng ZhaoJiangxue Chen","2023","http://link.springer.com/chapter/10.1007/978-981-99-1157-8_16","Chapter"
"The Development of the Intuitive Teaching-Based Design Method for Robot-Assisted Fabrication Applied to Bricklaying Design and Construction","HCI International 2022 Posters","","","","10.1007/978-3-031-06394-7_8","Jia-Shuo HsuYang-Ting ShenFang-Che Cheng","2022","http://link.springer.com/chapter/10.1007/978-3-031-06394-7_8","Chapter"
"Evaluating the Maturity of MBE Application","Product Lifecycle Management. Green and Blue Technologies to Support Smart and Sustainable Organizations","","","","10.1007/978-3-030-94335-6_29","Angelo CoralloVito Del VecchioAngela LupertoManuela Marra","2022","http://link.springer.com/chapter/10.1007/978-3-030-94335-6_29","Chapter"
"Engineering Intelligent Construction Technology Based on BIM Technology","Innovative Computing Vol 2 - Emerging Topics in Future Internet","","","","10.1007/978-981-99-2287-1_26","Xiaozhen NiHongbo WangGuangjun LiKezai Zheng","2023","http://link.springer.com/chapter/10.1007/978-981-99-2287-1_26","Chapter"
"“miPlay” as a Transmedia Strategy: Co-designing a Movie-Based Digital Game for Older Adults","Human Aspects of IT for the Aged Population","","","","10.1007/978-3-031-34866-2_34","Francisco RegaladoCláudia Pedro OrtetAna Isabel Veloso","2023","http://link.springer.com/chapter/10.1007/978-3-031-34866-2_34","Chapter"
"A Partnership for the Climate Adaptation: Urban Agenda for the EU","Computational Science and Its Applications – ICCSA 2021","","","","10.1007/978-3-030-87013-3_46","Anna RossiLuigi SantopietroFrancesco Scorza","2021","http://link.springer.com/chapter/10.1007/978-3-030-87013-3_46","Chapter"
"ECCR: Edge-Cloud Collaborative Recovery for Low-Power Wide-Area Networks Interference Mitigation","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-030-85928-2_39","Luoyu MeiZhimeng YinXiaolei ZhouShuai WangKai Sun","2021","http://link.springer.com/chapter/10.1007/978-3-030-85928-2_39","Chapter"
"Discovering Best Practices for Educational Video Conferencing Systems","Learning and Collaboration Technologies","","","","10.1007/978-3-031-34411-4_14","Tord TalmoMikhail Forminykh","2023","http://link.springer.com/chapter/10.1007/978-3-031-34411-4_14","Chapter"
"Visualization Tools for Collaborative Systems: A Systematic Review","Technologies and Innovation","","","","10.1007/978-3-030-88262-4_8","Mitchell Vásquez-BermúdezCecilia SanzMaría Alejandra ZangaraJorge Hidalgo","2021","http://link.springer.com/chapter/10.1007/978-3-030-88262-4_8","Chapter"
"Designing Context-Aware Mobile Systems for Self-guided Exhibition Sites","Interactivity and Game Creation","","","","10.1007/978-3-030-73426-8_2","Rameshnath KrishnasamyVashanth SelvaduraiPeter Vistisen","2021","http://link.springer.com/chapter/10.1007/978-3-030-73426-8_2","Chapter"
"Research on Collaborative Classification of E-Commerce Multi-attribute Data Based on Weighted Association Rule Model","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-67871-5_34","Yi-huo Jiang","2021","http://link.springer.com/chapter/10.1007/978-3-030-67871-5_34","Chapter"
"Auto-generation of Smart Contracts from a Domain-Specific XML-Based Language","Intelligent Data Engineering and Analytics","","","","10.1007/978-981-16-6624-7_54","Vimal DwivediAlex Norta","2022","http://link.springer.com/chapter/10.1007/978-981-16-6624-7_54","Chapter"
"Exploring Design Cognition in Voice-Driven Sound Sketching and Synthesis","Perception, Representations, Image, Sound, Music","","","","10.1007/978-3-030-70210-6_30","Stefano Delle MonacheDavide Rocchesso","2021","http://link.springer.com/chapter/10.1007/978-3-030-70210-6_30","Chapter"
"Development of Ground Target Image Recognition System Based on Deep Learning Technology","Cyber Security Intelligence and Analytics","","","","10.1007/978-3-031-31860-3_38","Rui JiangYuan JiangQiaoling Chen","2023","http://link.springer.com/chapter/10.1007/978-3-031-31860-3_38","Chapter"
"Graph Rules Hierarchy as a Tool of Collaborative Game Narration Creation","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-030-88207-5_22","Leszek NowakIwona Grabska-GradzińskaEwa GrabskaWojciech PalaczMikołaj WronaAgnieszka KonopkaKrzysztof MańkaMichał OkrzesikDominik UrbanKarolina SzypuraAndrzej MikołajczykJakub Kuligowicz","2021","http://link.springer.com/chapter/10.1007/978-3-030-88207-5_22","Chapter"
"A Classification of Methods and Constructs in Design Cognition Research","Design Computing and Cognition’22","","","","10.1007/978-3-031-20418-0_7","Emma LawrieLaura HayAndrew Wodehouse","2023","http://link.springer.com/chapter/10.1007/978-3-031-20418-0_7","Chapter"
"Six Sigma Enablers for Incoming Material Quality Improvement and Their Interaction in Supplier Domain for Indian Manufacturing Scenario","Modeling, Simulation and Optimization","","","","10.1007/978-981-15-9829-6_16","Sudeep Kumar PradhanRavi ReosekarSrikanta Routroy","2021","http://link.springer.com/chapter/10.1007/978-981-15-9829-6_16","Chapter"
"Face Detection with YOLO on Edge","Proceedings of the 22nd Engineering Applications of Neural Networks Conference","","","","10.1007/978-3-030-80568-5_24","Adamu Ali-GombeEyad ElyanCarlos Francisco Moreno-GarcíaJohan Zwiegelaar","2021","http://link.springer.com/chapter/10.1007/978-3-030-80568-5_24","Chapter"
"The Smart Grid Simulation Framework: Model-Driven Engineering Applied to Cyber-Physical Systems","Model-Driven Engineering and Software Development","","","","10.1007/978-3-030-67445-8_1","David OudartJérôme CantenotFrédéric BoulangerSophie Chabridon","2021","http://link.springer.com/chapter/10.1007/978-3-030-67445-8_1","Chapter"
"Computer Games for Design Creativity Research: Opportunities and Challenges","Design Computing and Cognition’22","","","","10.1007/978-3-031-20418-0_23","Esdras ParavizoNathan Crilly","2023","http://link.springer.com/chapter/10.1007/978-3-031-20418-0_23","Chapter"
"Designing MOOC Based on the Framework for Teacher Professional Development in STEAM","Information and Software Technologies","","","","10.1007/978-3-031-16302-9_26","Renata BurbaitėLigita Zailskaitė-JakštėLina NarbutaitėArmantas OstreikaAušra UrbaitytėPiet KommersSümeyye Hatice EralCeyda AydosŞükran Koç","2022","http://link.springer.com/chapter/10.1007/978-3-031-16302-9_26","Chapter"
"Performance Assessment of End-to-End Routing Protocols in Cognitive Radio Ad-Hoc Networks","Advances in Data Science and Management","","","","10.1007/978-981-16-5685-9_47","Debabrata DansanaPrafulla Kumar Behera","2022","http://link.springer.com/chapter/10.1007/978-981-16-5685-9_47","Chapter"
"Open Tools for Data Literacy Development at School. A Case of Systemic and Experience Design Approach to Civic Tech Education","Methodologies and Intelligent Systems for Technology Enhanced Learning, Workshops - 13th International Conference","","","","10.1007/978-3-031-42134-1_34","Serena Cangiano","2023","http://link.springer.com/chapter/10.1007/978-3-031-42134-1_34","Chapter"
"Multimedia and Multisensory International Learning: Making a Case for Going Beyond the Screen During Creative Virtual Exchanges","Design, User Experience, and Usability","","","","10.1007/978-3-031-35708-4_5","Denielle J. EmansKelly M. Murdoch-Kitt","2023","http://link.springer.com/chapter/10.1007/978-3-031-35708-4_5","Chapter"
"The Packaging Design of Traditional Festival Products Based on Green Concept","HCI International 2022 – Late Breaking Papers: Ergonomics and Product Design","","","","10.1007/978-3-031-21704-3_31","Li OuyangNabin ChenXiansi ZengYonglin Zhu","2022","http://link.springer.com/chapter/10.1007/978-3-031-21704-3_31","Chapter"
"System Level Specification and Multi-agent Simulation of Manufacturing Systems","Advances in Materials, Mechanics and Manufacturing II","","","","10.1007/978-3-030-84958-0_4","Khalil AlouiAmir GuizaniMoncef HammadiThierry SorianoMohamed Haddar","2022","http://link.springer.com/chapter/10.1007/978-3-030-84958-0_4","Chapter"
"Optimization Strategies of Architecture and Engineering Graduate Students: Responding to Data During Design","Computer-Aided Architectural Design. INTERCONNECTIONS: Co-computing Beyond Boundaries","","","","10.1007/978-3-031-37189-9_12","Stephanie BuntCatherine BerdanierNathan Brown","2023","http://link.springer.com/chapter/10.1007/978-3-031-37189-9_12","Chapter"
"Modeling of Internet of Things Service Platform Based on X Language","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6320-8_65","Hao YangChun ZhaoNana Shen","2022","http://link.springer.com/chapter/10.1007/978-981-16-6320-8_65","Chapter"
"Modeling Method for Function Trees Guided by the Symmetric Quintuple Implicational Controller","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-19-4546-5_5","Yiming TangXiaopeng HanXi WuLi Zhang","2022","http://link.springer.com/chapter/10.1007/978-981-19-4546-5_5","Chapter"
"Trustful Model-Based Information Exchange in Collaborative Engineering","Systems, Software and Services Process Improvement","","","","10.1007/978-3-031-42307-9_12","David SchmelterJan-Philipp SteghöferKarsten AlbersMats EkmanJörg TessmerRaphael Weber","2023","http://link.springer.com/chapter/10.1007/978-3-031-42307-9_12","Chapter"
"Action Image Recognition and Classification System Based on SIFT Algorithm","Frontier Computing","","","","10.1007/978-981-99-1428-9_47","Shuncheng YangNing Zhou","2023","http://link.springer.com/chapter/10.1007/978-981-99-1428-9_47","Chapter"
"Research on Design Collaboration Strategy for the Transformation of Historical and Cultural Blocks in Beijing","Design, User Experience, and Usability:  Design for Diversity, Well-being, and Social Development","","","","10.1007/978-3-030-78224-5_13","Fumei ZhangTian CaoRan Huo","2021","http://link.springer.com/chapter/10.1007/978-3-030-78224-5_13","Chapter"
"Methods and Techniques for Sustainable Urban Living: Between Seismic Vulnerability and Urban Sustainability","New Metropolitan Perspectives","","","","10.1007/978-3-030-48279-4_56","Alberto De CapuaLidia ErranteValentina Palco","2021","http://link.springer.com/chapter/10.1007/978-3-030-48279-4_56","Chapter"
"A Survey on Cloud Workflow Collaborative Adaptive Scheduling","Advances in Computer, Communication and Computational Sciences","","","","10.1007/978-981-15-4409-5_11","Delong CuiZhiping PengQirui LiJieguang HeLizi ZhengYiheng Yuan","2021","http://link.springer.com/chapter/10.1007/978-981-15-4409-5_11","Chapter"
"Design Pattern for Exploration and Experimentation: Result of Field Study on a Toy-Based Serious Game Design Method","Educating for a New Future: Making Sense of Technology-Enhanced Learning Adoption","","","","10.1007/978-3-031-16290-9_50","Bertrand Marne","2022","http://link.springer.com/chapter/10.1007/978-3-031-16290-9_50","Chapter"
"Optimal Computing Budget Allocation for Urban Regeneration: An Unprecedented Match Between Economic/Extra-Economic Evaluations and Urban Planning","Computational Science and Its Applications – ICCSA 2023 Workshops","","","","10.1007/978-3-031-37129-5_6","Giovanna AcampaAlessio Pino","2023","http://link.springer.com/chapter/10.1007/978-3-031-37129-5_6","Chapter"
"Human-Centered Design Reflections on Providing Feedback to Primary Care Physicians","Human-Computer Interaction. Design and User Experience Case Studies","","","","10.1007/978-3-030-78468-3_8","Ashley LoomisEnid Montague","2021","http://link.springer.com/chapter/10.1007/978-3-030-78468-3_8","Chapter"
"Strategies for Fostering Senior Citizens’ Active Participation in Online Communities","Human Aspects of IT for the Aged Population","","","","10.1007/978-3-031-34866-2_14","Rafaela CarrilhoLiliana Vale CostaAna Isabel Veloso","2023","http://link.springer.com/chapter/10.1007/978-3-031-34866-2_14","Chapter"
"Exploring How a Digitized Program Can Support Parents to Improve Their Children’s Nutritional Habits","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85610-6_13","Diogo BrancoAna C. PiresHugo SimãoAna GomesAna PereiraJoana SousaLuísa BarrosTiago Guerreiro","2021","http://link.springer.com/chapter/10.1007/978-3-030-85610-6_13","Chapter"
"You’ve Left Me No Choices: Security Economics to Inform Behaviour Intervention Support in Organizations","Socio-Technical Aspects in Security and Trust","","","","10.1007/978-3-030-55958-8_4","Albesë DemjahaSimon ParkinDavid Pym","2021","http://link.springer.com/chapter/10.1007/978-3-030-55958-8_4","Chapter"
"Requirements for Implementing Digital Health Terminology Standards in Uganda’s Electronic Medical Records-Based Health Information Systems","Biomedical Engineering Systems and Technologies","","","","10.1007/978-3-031-20664-1_11","Achilles KiwanukaJosephine Nabukenya","2022","http://link.springer.com/chapter/10.1007/978-3-031-20664-1_11","Chapter"
"Usability of Digital Numeration Training for Students at Primary School","HCI International 2021 - Late Breaking Posters","","","","10.1007/978-3-030-90179-0_33","Ningxi ChenAdrian Roussel-FayardNadine VigourouxJean-François CampsCharlotte TabarantFrédéric Vella","2021","http://link.springer.com/chapter/10.1007/978-3-030-90179-0_33","Chapter"
"The Role of DMS in Reshaping Reggio Calabria Tourism","New Metropolitan Perspectives","","","","10.1007/978-3-030-48279-4_180","Angela ViglianisiAlessandro Rugolo","2021","http://link.springer.com/chapter/10.1007/978-3-030-48279-4_180","Chapter"
"Defining Features of Behavior Design","Persuasive Technology","","","","10.1007/978-3-030-79460-6_24","Sandra Burri Gram-Hansen","2021","http://link.springer.com/chapter/10.1007/978-3-030-79460-6_24","Chapter"
"A Transmedia Narrative Framework for Pediatric Hearing Counseling","Interactive Storytelling","","","","10.1007/978-3-030-92300-6_36","Nele KadastikLuis Emilio Bruni","2021","http://link.springer.com/chapter/10.1007/978-3-030-92300-6_36","Chapter"
"A Panel to Confront the Differences in Intersectional HCI","Human-Computer Interaction. Theory, Methods and Tools","","","","10.1007/978-3-030-78462-1_7","Pricila CasteliniMarília Abrahão Amaral","2021","http://link.springer.com/chapter/10.1007/978-3-030-78462-1_7","Chapter"
"Empathic Experiences of Visual Conditions with Virtual Reality","Interactive Storytelling","","","","10.1007/978-3-031-47658-7_15","Georgi V. GeorgievVijayakumar NanjappanIva GeorgievaZhengya Gong","2023","http://link.springer.com/chapter/10.1007/978-3-031-47658-7_15","Chapter"
"New Proposals for Sustainable Design: The Imitation Game as an Experience of Shared Co-design","Sustainability in Energy and Buildings 2020","","","","10.1007/978-981-15-8783-2_44","Alessandro Rogora","2021","http://link.springer.com/chapter/10.1007/978-981-15-8783-2_44","Chapter"
"Between Game Mechanics and Immersive Storytelling: Design Using an Extended Activity Theory Framework","Serious Games","","","","10.1007/978-3-030-88272-3_9","Tim MarshAshima ThomasEng Tat Khoo","2021","http://link.springer.com/chapter/10.1007/978-3-030-88272-3_9","Chapter"
"Lessons Learned from Using Reprogrammable Prototypes with End-User Developers","End-User Development","","","","10.1007/978-3-030-79840-6_9","Marcel BorowskiIda Larsen-Ledet","2021","http://link.springer.com/chapter/10.1007/978-3-030-79840-6_9","Chapter"
"Setting Diversity at the Core of HCI","Universal Access in Human-Computer Interaction. Design Methods and User Experience","","","","10.1007/978-3-030-78092-0_3","Nana Kesewaa DankwaClaude Draude","2021","http://link.springer.com/chapter/10.1007/978-3-030-78092-0_3","Chapter"
"Examining the Impact of Covid-19 Pandemic on UX Research Practice Through UX Blogs","Design, User Experience, and Usability:  UX Research and Design","","","","10.1007/978-3-030-78221-4_40","Sedef Süner-Pla-CerdàGülşen Töre YargınHilal ŞahinSemih Danış","2021","http://link.springer.com/chapter/10.1007/978-3-030-78221-4_40","Chapter"
"Research on Visualization Method for Empathetic Design","Human Interface and the Management of Information","","","","10.1007/978-3-031-35132-7_11","Miho SutoKeiko KasamatsuTakeo Ainoya","2023","http://link.springer.com/chapter/10.1007/978-3-031-35132-7_11","Chapter"
"Learnability Assessment of Speech-Based Intelligent Personal Assistants by Older Adults","Human Aspects of IT for the Aged Population","","","","10.1007/978-3-031-34866-2_24","Muhammad Usama IslamBeenish Moalla Chaudhry","2023","http://link.springer.com/chapter/10.1007/978-3-031-34866-2_24","Chapter"
"Interaction Design of Display and Control Equipment Based on Man-Machine-Environment System Engineering","Man-Machine-Environment System Engineering: Proceedings of the 21st  International Conference on MMESE","","","","10.1007/978-981-16-5963-8_119","Kunfu WangJian SuPeng ZhangBaiqiao HuangWei Feng","2022","http://link.springer.com/chapter/10.1007/978-981-16-5963-8_119","Chapter"
"Engagements2 as ‘HCI Material’: Propagating Community Agency, Through Embedded Technologies","Human-Computer Interaction. Theoretical Approaches and Design Methods","","","","10.1007/978-3-031-05311-5_8","Rob PhillipsNick GantMel JordanSarah TeasleyGail RamsterKatie GaudionKatie SpraggHannah Franklin StewartMel Brimfield","2022","http://link.springer.com/chapter/10.1007/978-3-031-05311-5_8","Chapter"
"POLARISCOPE – A Platform for the Co-creation and Visualization of Collective Memories","Design, User Experience, and Usability","","","","10.1007/978-3-031-35696-4_20","Ana VelhinhoPedro Almeida","2023","http://link.springer.com/chapter/10.1007/978-3-031-35696-4_20","Chapter"
"COBO: A Card-Based Toolkit for Co-Designing Smart Outdoor Experiences with People with Intellectual Disability","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85623-6_11","Giulia CosentinoDiego MorraMirko GelsominiMaristella MateraMarco Mores","2021","http://link.springer.com/chapter/10.1007/978-3-030-85623-6_11","Chapter"
"Prospective Analysis in the Educational System Universidad de las Fuerzas Armadas ESPE in the Face of COVID-19 Crisis: An Approach from the Game of Actors","Emerging Research in Intelligent Systems","","","","10.1007/978-3-030-96046-9_7","Lorenzo Adalid Armijos-RoblesLizbeth Ariana Campos CarrilloDavid Alejandro Armijos MuñozCamila Katherine Guamán OrdoñezAlbarracín Karen","2022","http://link.springer.com/chapter/10.1007/978-3-030-96046-9_7","Chapter"
"Sharing Human Seeing and Hearing and Their Annotated Portfolio","Ambient Intelligence – Software and Applications – 14th International Symposium on Ambient Intelligence","","","","10.1007/978-3-031-43461-7_1","Risa KimuraTatsuo Nakajima","2023","http://link.springer.com/chapter/10.1007/978-3-031-43461-7_1","Chapter"
"Tackling the Sustainability of Digital Aging Innovations Through Design Thinking and Systems Thinking Perspectives","ICT for Health, Accessibility and Wellbeing","","","","10.1007/978-3-030-94209-0_15","Mexhid FeratiMarco BertoniFisnik DalipiArianit KurtiPäivi JokelaPeter AnderbergAnita Mirijamdotter","2021","http://link.springer.com/chapter/10.1007/978-3-030-94209-0_15","Chapter"
"Innovation in ICT Course Provision: Meeting Stakeholders’ Needs","Learning Technology for Education Challenges","","","","10.1007/978-3-030-81350-5_17","Jane SinclairAnna KriskovaAnne-Maria Aho","2021","http://link.springer.com/chapter/10.1007/978-3-030-81350-5_17","Chapter"
"Measuring Decubitus Wounds Using Augmented Reality Glasses - A User Interface Study","HCI International 2022 – Late Breaking Posters","","","","10.1007/978-3-031-19679-9_64","Mathias BauerNico LeidnerWladislaw WillhaukCarina GansohrStefan Geisler","2022","http://link.springer.com/chapter/10.1007/978-3-031-19679-9_64","Chapter"
"Evaluating the Accuracy and User Experience of a Gesture-Based Infrared Remote Control in Smart Homes","Human-Computer Interaction. Interaction Techniques and Novel Applications","","","","10.1007/978-3-030-78465-2_8","Heinrich RuserSusan VorwergCornelia EicherFelix PfeiferFelix PielaAndré KaltenbachLars Mechold","2021","http://link.springer.com/chapter/10.1007/978-3-030-78465-2_8","Chapter"
"Participatory Practices in a Miniature Community Museum Based on Interaction Design Approaches","HCI International 2022 – Late Breaking Papers: HCI for Today's Community and Economy","","","","10.1007/978-3-031-18158-0_7","Lili ZhengGeng HuangPei Wang","2022","http://link.springer.com/chapter/10.1007/978-3-031-18158-0_7","Chapter"
"Simultaneously Monitoring System Design for Infants’ Temperature: A Human-Centred Design (HCD) in Fashion Practice","Design, User Experience, and Usability: Design Thinking and Practice in Contemporary and Emerging Technologies","","","","10.1007/978-3-031-05906-3_35","Yushan ZouFanke Peng","2022","http://link.springer.com/chapter/10.1007/978-3-031-05906-3_35","Chapter"
"Co-Designing M-Healer: Supporting Lay Practitioner Mental Health Workers in Ghana","HCI International 2021 - Late Breaking Posters","","","","10.1007/978-3-030-90179-0_16","Liam AlbrightHoa LeSuzanne MellerAngela Ofori AttaDzifa A. AttahSeth M. AsafoPamela Y. CollinsDror Ben ZeevJaime Snyder","2021","http://link.springer.com/chapter/10.1007/978-3-030-90179-0_16","Chapter"
"Collaborative Sensemaking of Design-Enabled Urban Innovations: The MappingDESIGNSCAPES Case","Measuring Ontologies for Value Enhancement: Aligning Computing Productivity with Human Creativity for Societal Adaptation","","","","10.1007/978-3-031-22228-3_9","Aldo de MoorEvi PapaliouraEvi TakaDora RaptiAnnika WolffAntti KnutasTomas te VeldeIngrid Mulder","2022","http://link.springer.com/chapter/10.1007/978-3-031-22228-3_9","Chapter"
"Ideating for Co-designing with Blind and Visually Impaired Users:","HCI International 2021 - Late Breaking Posters","","","","10.1007/978-3-030-90179-0_7","Sushil K. OswalLohitvenkatesh M. Oswal","2021","http://link.springer.com/chapter/10.1007/978-3-030-90179-0_7","Chapter"
"An Agent-Based Approach to Adaptive Design Based on Influences Mediated by Artifacts","Design Computing and Cognition’22","","","","10.1007/978-3-031-20418-0_36","Meichun LiuTsailu Liu","2023","http://link.springer.com/chapter/10.1007/978-3-031-20418-0_36","Chapter"
"Space and Time in Hybrid Teaching and Learning Environments: Two Cases and Design Principles","Polyphonic Construction of Smart Learning Ecosystems","","","","10.1007/978-981-19-5240-1_3","Teemu LeinonenTiina Mäkelä","2023","http://link.springer.com/chapter/10.1007/978-981-19-5240-1_3","Chapter"
"Internet of Things in Education for Sustainable Development","Sense, Feel, Design","","","","10.1007/978-3-030-98388-8_6","Lara S. G. PiccoloLuciano de Oliveira NerisLuana Maria da Silva MenezesVânia Neris","2022","http://link.springer.com/chapter/10.1007/978-3-030-98388-8_6","Chapter"
"Exploring User Requirements for an Exoskeleton Arm Insights from a User-Centered Study with People Living with Severe Paralysis","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85623-6_19","Frederik Victor KobbelgaardAnne Marie KanstrupLotte N. S. Andreasen Struijk","2021","http://link.springer.com/chapter/10.1007/978-3-030-85623-6_19","Chapter"
"Interaction for Crisis: A Review of HCI and Design Projects on Climate Change and How They Engage with the General Public","[   ] With Design: Reinventing Design Modes","","","","10.1007/978-981-19-4472-7_56","Marta FerreiraValentina NisiNuno Nunes","2022","http://link.springer.com/chapter/10.1007/978-981-19-4472-7_56","Chapter"
"Research on Design Method of Vision Training Products for School-Age Children Through the INPD Concept","Man-Machine-Environment System Engineering","","","","10.1007/978-981-99-4882-6_8","Yanwei FengBo Li","2023","http://link.springer.com/chapter/10.1007/978-981-99-4882-6_8","Chapter"
"The Use of Augmented Reality to Motivate Scientific Learning for Preschool Children by Fostering Curiosity","Learning and Collaboration Technologies. Novel Technological Environments","","","","10.1007/978-3-031-05675-8_7","Ruiheng LanXu SunBingjian Liu","2022","http://link.springer.com/chapter/10.1007/978-3-031-05675-8_7","Chapter"
"Sustainable Destination Development Based on Gamification and Storytelling: Empowering the Douro Region Through Wine and Gastronomy","Advances in Tourism, Technology and Systems","","","","10.1007/978-981-19-9960-4_57","Dália LiberatoPedro LiberatoMarta NunesAna Ferreira","2023","http://link.springer.com/chapter/10.1007/978-981-19-9960-4_57","Chapter"
"Exploration and Practice of Service Design Intervention for the Elderly with Mild Cognitive Impairment","Human Aspects of IT for the Aged Population. Technology in Everyday Living","","","","10.1007/978-3-031-05654-3_12","Xiatong ChenZhang Zhang","2022","http://link.springer.com/chapter/10.1007/978-3-031-05654-3_12","Chapter"
"A Hermeneutic Approach to Simplify Programming: Secondary Education Case Studies","Learning and Collaboration Technologies. Designing the Learner and Teacher Experience","","","","10.1007/978-3-031-05657-4_36","Andrea ValenteEmanuela Marchetti","2022","http://link.springer.com/chapter/10.1007/978-3-031-05657-4_36","Chapter"
"Role of Human-Centered Design in Haptic-Enabled Virtual Reality Environments’ Research and Development","Design in the Era of Industry 4.0, Volume 1","","","","10.1007/978-981-99-0293-4_84","Saptarshi SamantaPankaj Upadhyay","2023","http://link.springer.com/chapter/10.1007/978-981-99-0293-4_84","Chapter"
"Multisensory Experience for People with Hearing Loss: A Preliminary Study Using Haptic Interfaces to Sense Music","HCI International 2022 – Late Breaking Papers: HCI for Health, Well-being, Universal Access and Healthy Aging","","","","10.1007/978-3-031-17902-0_21","Diana CarvalhoJoão BarrosoTânia Rocha","2022","http://link.springer.com/chapter/10.1007/978-3-031-17902-0_21","Chapter"
