Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Advanced Technologies for Humanity","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-94188-8","Rajaa SaidiBrahim El BhiriYassine MalehAyman MosallamMohammed Essaaidi","2022","http://link.springer.com/book/10.1007/978-3-030-94188-8","Book"
"Systematic Innovation Partnerships with Artificial Intelligence and Information Technology","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-17288-5","Robert NowakJerzy ChrząszczStelian Brad","2022","http://link.springer.com/book/10.1007/978-3-031-17288-5","Book"
"HCI in Mobility, Transport, and Automotive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-22666-4","Prof. Dr. Heidi Krömker","2019","http://link.springer.com/book/10.1007/978-3-030-22666-4","Book"
"Computational Science and Its Applications – ICCSA 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10536-4","Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A. C. RochaChiara Garau","2022","http://link.springer.com/book/10.1007/978-3-031-10536-4","Book"
"Strategic Innovative Marketing and Tourism","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-36126-6","Prof. Androniki KavouraProf. Efstathios KefallonitisProf. Prokopios Theodoridis","2020","http://link.springer.com/book/10.1007/978-3-030-36126-6","Book"
"Proceedings of the International Conference Engineering Innovations and Sustainable Development","Lecture Notes in Civil Engineering","","","","10.1007/978-3-030-90843-0","Prof. S. I. AshmarinaDr. V. V. Mantulenko","2022","http://link.springer.com/book/10.1007/978-3-030-90843-0","Book"
"Agile Processes in Software Engineering and Extreme Programming","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-08169-9","Dr. Viktoria StrayDr. Klaas-Jan StolDr. Maria PaasivaaraDr. Philippe Kruchten","2022","http://link.springer.com/book/10.1007/978-3-031-08169-9","Book"
"Advances in Architecture, Engineering and Technology","Advances in Science, Technology & Innovation","","","","10.1007/978-3-031-11232-4","Haşim AltanSamad SepasgozarAbdullateef OlanrewajuFrancisco José García PeñalvoAlessandro Gaetano SeverinoTiko IyamuJu Hyun Lee","2022","http://link.springer.com/book/10.1007/978-3-031-11232-4","Book"
"Advances in Usability, User Experience, Wearable and Assistive Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80091-8","Dr. Tareq Z. AhramChristianne S. Falcão","2021","http://link.springer.com/book/10.1007/978-3-030-80091-8","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86960-1","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A.C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-86960-1","Book"
"Data and Information in Online Environments","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-77417-2","Edgar Bisset Álvarez","2021","http://link.springer.com/book/10.1007/978-3-030-77417-2","Book"
"Proceedings of 2022 10th China Conference on Command and Control","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-6052-9","","2022","http://link.springer.com/book/10.1007/978-981-19-6052-9","Book"
"Advances in Computational Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85099-9","Prof. Ignacio RojasGonzalo JoyaAndreu Català","2021","http://link.springer.com/book/10.1007/978-3-030-85099-9","Book"
"Customization 4.0","Springer Proceedings in Business and Economics","","","","10.1007/978-3-319-77556-2","Stephan HankammerKjeld NielsenFrank T. PillerGünther SchuhNing Wang","2018","http://link.springer.com/book/10.1007/978-3-319-77556-2","Book"
"Entertainment Computing – ICEC 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-20212-4","Barbara GöblErik van der SpekJannicke Baalsrud HaugeRod McCall","2022","http://link.springer.com/book/10.1007/978-3-031-20212-4","Book"
"HCI International 2022 Posters","Communications in Computer and Information Science","","","","10.1007/978-3-031-06388-6","Constantine StephanidisMargherita AntonaStavroula Ntoa","2022","http://link.springer.com/book/10.1007/978-3-031-06388-6","Book"
"Proceedings on 25th International Joint Conference on Industrial Engineering and Operations Management – IJCIEOM","Lecture Notes on Multidisciplinary Industrial Engineering","","","","10.1007/978-3-030-43616-2","Prof. Zoran AnisicAssoc. Prof. Bojan LalicAssist. Prof. Danijela Gracanin","2020","http://link.springer.com/book/10.1007/978-3-030-43616-2","Book"
"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Human Body, Motion and Behavior","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77817-0","Dr. Vincent G. Duffy","2021","http://link.springer.com/book/10.1007/978-3-030-77817-0","Book"
"Business Process Management Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-12186-9","Stefanie Rinderle-MaShazia SadiqFrank Leymann","2010","http://link.springer.com/book/10.1007/978-3-642-12186-9","Book"
"Ethical and Philosophical Issues in Medical Imaging, Multimodal Learning and Fusion Across Scales for Clinical Decision Support, and Topological Data Analysis for Biomedical Imaging","Lecture Notes in Computer Science","","","","10.1007/978-3-031-23223-7","John S. H. BaxterIslem RekikRoy EaglesonLuping ZhouTanveer Syeda-MahmoodHongzhi WangMustafa Hajij","2022","http://link.springer.com/book/10.1007/978-3-031-23223-7","Book"
"Smart Services Summit","Progress in IS","","","","10.1007/978-3-030-97042-0","Prof. Dr. Shaun WestDr. Jürg MeierhoferUtpal Mangla","2022","http://link.springer.com/book/10.1007/978-3-030-97042-0","Book"
"Responsible Design, Implementation and Use of Information and Communication Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-030-44999-5","Marié HattinghMachdel MattheeHanlie SmutsDr. Ilias PappasPh.D. Yogesh K. DwivediMatti Mäntymäki","2020","http://link.springer.com/book/10.1007/978-3-030-44999-5","Book"
"Towards an Increased Security: Green Innovations, Intellectual Property Protection and Information Security","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-93155-1","Elena G. PopkovaProf. Andrey A. PolukhinJulia V. Ragulina","2022","http://link.springer.com/book/10.1007/978-3-030-93155-1","Book"
"The Next Wave of Sociotechnical Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-82405-1","Leona Chandra KruseProf. Dr. Stefan SeidelGeir Inge Hausvik","2021","http://link.springer.com/book/10.1007/978-3-030-82405-1","Book"
"Advances in Production Management Systems. Smart Manufacturing for Industry 4.0","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-99707-0","Prof. Ilkyeong MoonGyu M. LeeJinwoo ParkDimitris KiritsisGregor von Cieminski","2018","http://link.springer.com/book/10.1007/978-3-319-99707-0","Book"
"Learning and Collaboration Technologies: Games and Virtual Environments for Learning","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77943-6","Prof. Panayiotis ZaphirisAndri Ioannou","2021","http://link.springer.com/book/10.1007/978-3-030-77943-6","Book"
"New Technologies, Development and Application V","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-05230-9","Isak KarabegovićProf. Ahmed KovačevićSadko Mandžuka","2022","http://link.springer.com/book/10.1007/978-3-031-05230-9","Book"
"Electronic Governance and Open Society: Challenges in Eurasia","Communications in Computer and Information Science","","","","10.1007/978-3-030-67238-6","Andrei ChugunovIgor KhodachekYuri MisnikovDmitrii Trutnev","2020","http://link.springer.com/book/10.1007/978-3-030-67238-6","Book"
"Cross-Cultural Design. Applications in Arts, Learning, Well-being, and Social Development","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77077-8","Prof. Pei-Luen Patrick Rau","2021","http://link.springer.com/book/10.1007/978-3-030-77077-8","Book"
"Human-Centered Technology for a Better Tomorrow","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-16-4115-2","Dr. Mohd Hasnun Arif HassanDr. Zulkifli Ahmad (a) ManapDr. Mohamad Zairi BaharomDr. Nasrul Hadi JohariDr. Ummu Kulthum JamaludinDr. Muhammad Hilmi JalilDr. Idris Mat SahatDr. Mohd Nadzeri Omar","2022","http://link.springer.com/book/10.1007/978-981-16-4115-2","Book"
"A System Engineering Approach to Disaster Resilience","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-7397-9","Prof. Chandan GhoshDr. Sreevalsa Kolathayar","2022","http://link.springer.com/book/10.1007/978-981-16-7397-9","Book"
"Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-85902-2","Alexandre DolguiProf. Alain BernardDavid LemoineGregor von CieminskiDavid Romero","2021","http://link.springer.com/book/10.1007/978-3-030-85902-2","Book"
"Perspectives in Business Informatics Research","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-87205-2","Dr. Robert Andrei BuchmannAndrea PoliniBjörn JohanssonProf. Dimitris Karagiannis","2021","http://link.springer.com/book/10.1007/978-3-030-87205-2","Book"
"Human-Computer Interaction – INTERACT 2011","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23771-3","Pedro CamposNicholas GrahamJoaquim JorgeNuno NunesPhilippe PalanqueMarco Winckler","2011","http://link.springer.com/book/10.1007/978-3-642-23771-3","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86976-2","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-86976-2","Book"
"Computer Vision – ECCV 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-20074-8","Shai AvidanGabriel BrostowMoustapha CisséGiovanni Maria FarinellaTal Hassner","2022","http://link.springer.com/book/10.1007/978-3-031-20074-8","Book"
"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XV","Lecture Notes in Computer Science","","","","10.1007/978-3-031-20845-4","Nirav AjmeriAndreasa Morris MartinBastin Tony Roy Savarimuthu","2022","http://link.springer.com/book/10.1007/978-3-031-20845-4","Book"
"Proceedings of the International Conference on Computer Vision, High Performance Computing, Smart Devices and Networks","Advanced Technologies and Societal Change","","","","10.1007/978-981-19-4044-6","Ch SatyanarayanaXiao-Zhi GaoChoo-Yee TingNaresh Babu Muppalaneni","2022","http://link.springer.com/book/10.1007/978-981-19-4044-6","Book"
"Celebrating the Past and Future of Marketing and Discovery with Social Impact","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-030-95346-1","Juliann AllenBruna JochimsShuang Wu","2022","http://link.springer.com/book/10.1007/978-3-030-95346-1","Book"
"Road Vehicle Automation 8","Lecture Notes in Mobility","","","","10.1007/978-3-030-80063-5","Dr. Gereon MeyerDr. Sven Beiker","2022","http://link.springer.com/book/10.1007/978-3-030-80063-5","Book"
"Computer Vision and Image Processing","Communications in Computer and Information Science","","","","10.1007/978-3-031-11346-8","Balasubramanian RamanSubrahmanyam MuralaAnanda ChowdhuryAbhinav DhallPuneet Goyal","2022","http://link.springer.com/book/10.1007/978-3-031-11346-8","Book"
"Biomedical Engineering Systems and Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-031-20664-1","Claudine GehinBruno WacogneAlexandre DouplikRonny LorenzBethany BrackenCátia PesquitaAna FredHugo Gamboa","2022","http://link.springer.com/book/10.1007/978-3-031-20664-1","Book"
"Advances in Artificial Systems for Logistics Engineering","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-04809-8","Prof. Zhengbing HuProf. Qingying ZhangProf. Sergey PetoukhovProf. Matthew He","2022","http://link.springer.com/book/10.1007/978-3-031-04809-8","Book"
"Methods and Applications for Modeling and Simulation of Complex Systems","Communications in Computer and Information Science","","","","10.1007/978-981-19-9198-1","Wenhui FanLin ZhangNi LiXiao Song","2022","http://link.springer.com/book/10.1007/978-981-19-9198-1","Book"
"The Semantic Web – ISWC 2019","Lecture Notes in Computer Science","","","","10.1007/978-3-030-30793-6","Chiara GhidiniOlaf HartigMaria MaleshkovaVojtěch SvátekIsabel CruzAidan HoganJie SongMaxime LefrançoisDr. Fabien Gandon","2019","http://link.springer.com/book/10.1007/978-3-030-30793-6","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-87007-2","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-87007-2","Book"
"Linking Theory and Practice of Digital Libraries","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16802-4","Gianmaria SilvelloOscar CorchoPaolo ManghiGiorgio Maria Di NunzioKoraljka GolubNicola FerroAntonella Poggi","2022","http://link.springer.com/book/10.1007/978-3-031-16802-4","Book"
"Human Interface and the Management of Information: Applications in Complex Technological Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06509-5","Sakae YamamotoHirohiko Mori","2022","http://link.springer.com/book/10.1007/978-3-031-06509-5","Book"
"Enterprise Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-08965-7","Prof. Dr. Joaquim FilipeMichał ŚmiałekAlexander BrodskySlimane Hammoudi","2022","http://link.springer.com/book/10.1007/978-3-031-08965-7","Book"
"IoT and Big Data Technologies for Health Care","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-94182-6","Shuihua WangZheng ZhangYuan Xu","2022","http://link.springer.com/book/10.1007/978-3-030-94182-6","Book"
"Distributed, Ambient and Pervasive Interactions","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77015-0","Dr. Norbert StreitzDr. Shin'ichi Konomi","2021","http://link.springer.com/book/10.1007/978-3-030-77015-0","Book"
"Information and Communication Technologies in Tourism 2021","","","","","10.1007/978-3-030-65785-7","Dr. Wolfgang WörndlProf. Chulmo KooDr. Jason L. Stienmetz","2021","http://link.springer.com/book/10.1007/978-3-030-65785-7","Book"
"Digital Interaction and Machine Intelligence","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-030-74728-2","Cezary BieleProf. Janusz KacprzykJan W. OwsińskiAndrzej RomanowskiProf. Marcin Sikorski","2021","http://link.springer.com/book/10.1007/978-3-030-74728-2","Book"
"Knowledge Graphs and Semantic Web","Communications in Computer and Information Science","","","","10.1007/978-3-030-91305-2","Boris Villazón-TerrazasFernando Ortiz-RodríguezSanju TiwariProf. Dr. Ayush GoyalProf. Dr. MA Jabbar","2021","http://link.springer.com/book/10.1007/978-3-030-91305-2","Book"
"Technology and Innovation in Learning, Teaching and Education","Communications in Computer and Information Science","","","","10.1007/978-3-031-22918-3","Arsénio ReisJoão BarrosoPaulo MartinsAthanassios JimoyiannisRay Yueh-Min HuangRoberto Henriques","2022","http://link.springer.com/book/10.1007/978-3-031-22918-3","Book"
"Human Aspects of IT for the Aged Population. Technology Design and Acceptance","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78108-8","Qin GaoDr. Jia Zhou","2021","http://link.springer.com/book/10.1007/978-3-030-78108-8","Book"
"Advances in Artificial Intelligence","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-030-96451-1","Prof. Yasufumi TakamaProf. Naohiro MatsumuraProf. Katsutoshi YadaProf. Mitsunori MatsushitaProf. Daisuke KatagamiProf. Akinori AbeProf. Hisashi KashimaProf. Toshihiro HiraokaTakahiro UchiyaRafal Rzepka","2022","http://link.springer.com/book/10.1007/978-3-030-96451-1","Book"
"Business Information Systems Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-04216-4","Prof. Witold AbramowiczProf. Dr. Sören AuerDr. Milena Stróżyna","2022","http://link.springer.com/book/10.1007/978-3-031-04216-4","Book"
"HCI International 2021 - Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-78645-8","Prof. Constantine StephanidisDr. Margherita AntonaDr. Stavroula Ntoa","2021","http://link.springer.com/book/10.1007/978-3-030-78645-8","Book"
"Ensuring Sustainability","Lecture Notes in Management and Industrial Engineering","","","","10.1007/978-3-030-95967-8","Prof. Dr. Carmen Avilés-PalaciosProf. Dr. Miguel Gutierrez","2022","http://link.springer.com/book/10.1007/978-3-030-95967-8","Book"
"Services Computing – SCC 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-23515-3","Wang QingyangLiang-Jie Zhang","2022","http://link.springer.com/book/10.1007/978-3-031-23515-3","Book"
"Blended Learning: Engaging Students in the New Normal Era","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08939-8","Richard Chen LiSimon K. S. CheungPeter H. F. NgLeung-Pun WongFu Lee Wang","2022","http://link.springer.com/book/10.1007/978-3-031-08939-8","Book"
"New Frontiers in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-61572-1","Prof. Setsuya KurahashiYuiko OhtaSachiyo AraiKen SatohDaisuke Bekki","2017","http://link.springer.com/book/10.1007/978-3-319-61572-1","Book"
"Computational Science and Its Applications – ICCSA 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10450-3","Prof. Dr. Osvaldo GervasiBeniamino MurganteEligius M. T. HendrixDavid TaniarProf. Bernady O. Apduhan","2022","http://link.springer.com/book/10.1007/978-3-031-10450-3","Book"
"Electronic Participation","Lecture Notes in Computer Science","","","","10.1007/978-3-030-82824-0","Noella EdelmannCsaba CsákiSara HofmannThomas J. LampoltshammerProf. Laura Alcaide MuñozPeter ParycekGerhard SchwabeEfthimios Tambouris","2021","http://link.springer.com/book/10.1007/978-3-030-82824-0","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-319-97925-0","Xabier LarruceaIzaskun SantamariaProf. Dr. Rory V. O'ConnorRichard Messnarz","2018","http://link.springer.com/book/10.1007/978-3-319-97925-0","Book"
"Intelligent Equipment, Robots, and Vehicles","Communications in Computer and Information Science","","","","10.1007/978-981-16-7213-2","Prof. Qinglong HanSean McLooneChen PengProf. Baolin Zhang","2021","http://link.springer.com/book/10.1007/978-981-16-7213-2","Book"
"Advances in Hydroinformatics","Springer Water","","","","10.1007/978-981-19-1600-7","Philippe GourbesvilleGuy Caignaert","2022","http://link.springer.com/book/10.1007/978-981-19-1600-7","Book"
"REWAS 2022: Developing Tomorrow’s Technical Cycles (Volume I)","The Minerals, Metals & Materials Series","","","","10.1007/978-3-030-92563-5","Adamantia LazouKatrin DaehnCamille FleuriaultDr. Mertol GökelmaDr. Elsa OlivettiDr. Christina Meskers","2022","http://link.springer.com/book/10.1007/978-3-030-92563-5","Book"
"Integrated Computer Technologies in Mechanical Engineering - 2021","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-94259-5","Prof. Mykola NechyporukVladimir PavlikovDmitriy Kritskiy","2022","http://link.springer.com/book/10.1007/978-3-030-94259-5","Book"
"HCI International 2020 - Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-50732-9","Prof. Constantine StephanidisDr. Margherita Antona","2020","http://link.springer.com/book/10.1007/978-3-030-50732-9","Book"
"Exploring Innovation in a Digital World","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-030-87842-9","Prof. Federica CeciProf. Andrea PrencipeProf. Paolo Spagnoletti","2021","http://link.springer.com/book/10.1007/978-3-030-87842-9","Book"
"Human-Computer Interaction. Interaction Techniques and Novel Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78465-2","Masaaki Kurosu","2021","http://link.springer.com/book/10.1007/978-3-030-78465-2","Book"
"Advances in Mechanical and Materials Technology","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-16-2794-1","Kannan GovindanHarish KumarSanjay Yadav","2022","http://link.springer.com/book/10.1007/978-981-16-2794-1","Book"
"New Metropolitan Perspectives","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-06825-6","Francesco CalabròLucia Della SpinaMaría José Piñeira Mantiñán","2022","http://link.springer.com/book/10.1007/978-3-031-06825-6","Book"
"Enterprise Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-40654-6","José CordeiroLeszek A. MaciaszekJoaquim Filipe","2013","http://link.springer.com/book/10.1007/978-3-642-40654-6","Book"
"Computer Supported Cooperative Work and Social Computing","Communications in Computer and Information Science","","","","10.1007/978-981-19-4546-5","Prof. Yuqing SunTun LuBuqing CaoHongfei FanProf. Dongning LiuBowen DuAssoc. Prof. Liping Gao","2022","http://link.springer.com/book/10.1007/978-981-19-4546-5","Book"
"Human Interface and the Management of Information. Information-Rich and Intelligent Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78361-7","Sakae YamamotoHirohiko Mori","2021","http://link.springer.com/book/10.1007/978-3-030-78361-7","Book"
"Linking Theory and Practice of Digital Libraries","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86324-1","Gerd BergetMark Michael HallDaniel BrennSanna Kumpulainen","2021","http://link.springer.com/book/10.1007/978-3-030-86324-1","Book"
"Human-Computer Interaction","Communications in Computer and Information Science","","","","10.1007/978-3-030-92325-9","Pablo H. RuizVanessa Agredo-DelgadoAndré Luiz Satoshi Kawamoto","2021","http://link.springer.com/book/10.1007/978-3-030-92325-9","Book"
"Methodologies and Intelligent Systems for Technology Enhanced Learning, 11th International Conference","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-86618-1","Assoc. Prof. Fernando De la PrietaDr. Rosella GennariMarco TemperiniTania Di MascioPierpaolo VittoriniZuzana KubincovaElvira PopescuDavide Rua CarneiroLoreto LanciaAgnese Addone","2022","http://link.springer.com/book/10.1007/978-3-030-86618-1","Book"
"Wireless Algorithms, Systems, and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85928-2","Zhe LiuFan WuProf. Sajal K. Das","2021","http://link.springer.com/book/10.1007/978-3-030-85928-2","Book"
"Learning and Collaboration Technologies: New Challenges and Learning Experiences","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77889-7","Prof. Panayiotis ZaphirisAndri Ioannou","2021","http://link.springer.com/book/10.1007/978-3-030-77889-7","Book"
"Computational Intelligence in Music, Sound, Art and Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-16667-0","Anikó EkártAntonios LiapisMaría Luz Castro Pena","2019","http://link.springer.com/book/10.1007/978-3-030-16667-0","Book"
"Human Aspects of IT for the Aged Population. Technology in Everyday Living","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05654-3","Assoc. Prof. Qin GaoDr. Jia Zhou","2022","http://link.springer.com/book/10.1007/978-3-031-05654-3","Book"
"Intelligent Manufacturing and Mechatronics","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-13-9539-0","Dr. Zamberi JamaludinDr. Mohd Najib Ali Mokhtar","2020","http://link.springer.com/book/10.1007/978-981-13-9539-0","Book"
"Smart Education and e-Learning 2021","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-2834-4","Dr. Vladimir L. UskovProf. Robert J. HowlettProf. Lakhmi C. Jain","2021","http://link.springer.com/book/10.1007/978-981-16-2834-4","Book"
"Mathematical Modeling and Simulation of Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-89902-8","Prof. Dr. Serhiy ShkarletProf. Anatoliy MorozovProf. Alexander PalaginProf. Dmitri VinnikovAssoc. Prof. Nikolai StoianovDr. Mark ZhelezniakProf. Volodymyr Kazymyr","2022","http://link.springer.com/book/10.1007/978-3-030-89902-8","Book"
"Architectural Graphics","Springer Series in Design and Innovation","","","","10.1007/978-3-031-04640-7","Prof. Manuel A. Ródenas-LópezProf. José Calvo-LópezMacarena Salcedo-Galera","2022","http://link.springer.com/book/10.1007/978-3-031-04640-7","Book"
"The Semantic Web – ISWC 2020","Lecture Notes in Computer Science","","","","10.1007/978-3-030-62419-4","Jeff Z. PanValentina TammaClaudia d’AmatoKrzysztof JanowiczBo FuAxel PolleresOshani SeneviratneLalana Kagal","2020","http://link.springer.com/book/10.1007/978-3-030-62419-4","Book"
"Wireless Algorithms, Systems, and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-19214-2","Lei WangMichael SegalJenhui ChenTie Qiu","2022","http://link.springer.com/book/10.1007/978-3-031-19214-2","Book"
"Telematics and Computing","Communications in Computer and Information Science","","","","10.1007/978-3-031-18082-8","Miguel Félix Mata-RiveraRoberto Zagal-FloresCristian Barria-Huidobro","2022","http://link.springer.com/book/10.1007/978-3-031-18082-8","Book"
"Business Process Management","Lecture Notes in Computer Science","","","","10.1007/978-3-030-26619-6","Thomas HildebrandtProf. Boudewijn F. van DongenProf. Dr. Maximilian RöglingerProf. Dr. Jan Mendling","2019","http://link.springer.com/book/10.1007/978-3-030-26619-6","Book"
"Human-Centered Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-031-14785-2","Regina BernhauptCarmelo ArditoStefan Sauer","2022","http://link.springer.com/book/10.1007/978-3-031-14785-2","Book"
"Games and Learning Alliance","Lecture Notes in Computer Science","","","","10.1007/978-3-030-92182-8","Francesca de RosaProf. Iza Marfisi SchottmanProf. Dr. Jannicke Baalsrud HaugeFrancesco BellottiDr. Pierpaolo DondioMargarida Romero","2021","http://link.springer.com/book/10.1007/978-3-030-92182-8","Book"
"Chatbot Research and Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-68288-0","Asbjørn FølstadTheo AraujoSymeon PapadopoulosEffie L.-C. LawEwa LugerMorten GoodwinPetter Bae Brandtzaeg","2021","http://link.springer.com/book/10.1007/978-3-030-68288-0","Book"
"Multimedia Technology and Enhanced Learning","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-82562-1","Weina FuYuan XuShui-Hua WangYudong Zhang","2021","http://link.springer.com/book/10.1007/978-3-030-82562-1","Book"
"Digital Transformation in Industry","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-030-73261-5","Prof. Vikas KumarProf. Dr. Jafar RezaeiDr. Victoria AkberdinaEvgeny Kuzmin","2021","http://link.springer.com/book/10.1007/978-3-030-73261-5","Book"
"Advances in Quantitative Ethnography","Communications in Computer and Information Science","","","","10.1007/978-3-030-93859-8","Barbara WassonSzilvia Zörgő","2022","http://link.springer.com/book/10.1007/978-3-030-93859-8","Book"
"Advances in Design and Digital Communication II","Springer Series in Design and Innovation","","","","10.1007/978-3-030-89735-2","Nuno MartinsDaniel Brandão","2022","http://link.springer.com/book/10.1007/978-3-030-89735-2","Book"
"Culture and Computing. Interactive Cultural Heritage and Arts","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77411-0","Prof. Matthias Rauterberg","2021","http://link.springer.com/book/10.1007/978-3-030-77411-0","Book"
"Universal Access in Human-Computer Interaction. Applications and Services","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21657-2","Constantine Stephanidis","2011","http://link.springer.com/book/10.1007/978-3-642-21657-2","Book"
"Security and Privacy in Communication Networks","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-90022-9","Prof. Joaquin Garcia-AlfaroProf. Shujun LiProf. Radha PoovendranHervé DebarProf. Moti Yung","2021","http://link.springer.com/book/10.1007/978-3-030-90022-9","Book"
"Transcending Borders in Tourism Through Innovation and Cultural Heritage","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-92491-1","Dr. Vicky KatsoniDr. Andreea Claudia Şerban","2022","http://link.springer.com/book/10.1007/978-3-030-92491-1","Book"
"Advances in Automotive Production Technology – Theory and Application","ARENA2036","","","","10.1007/978-3-662-62962-8","Dr. Philipp WeißgraeberDr. Frieder HeieckDr. Clemens Ackermann","2021","http://link.springer.com/book/10.1007/978-3-662-62962-8","Book"
